"Date","Price","Open","High","Low","Vol.","Change %"
"12/16/2024","7,357.08","7,382.24","7,394.34","7,339.31","135.81M","-0.71%"
"12/13/2024","7,409.57","7,408.16","7,460.61","7,388.60","82.86M","-0.15%"
"12/12/2024","7,420.94","7,454.71","7,455.20","7,410.73","61.84M","-0.03%"
"12/11/2024","7,423.40","7,372.24","7,437.58","7,367.11","62.20M","0.39%"
"12/10/2024","7,394.78","7,458.29","7,460.23","7,384.88","62.09M","-1.14%"
"12/09/2024","7,480.14","7,484.50","7,511.02","7,444.81","70.24M","0.72%"
"12/06/2024","7,426.88","7,334.27","7,444.72","7,334.14","72.20M","1.31%"
"12/05/2024","7,330.54","7,282.72","7,351.00","7,282.72","82.65M","0.37%"
"12/04/2024","7,303.28","7,261.72","7,322.86","7,257.43","73.10M","0.66%"
"12/03/2024","7,255.42","7,244.74","7,319.87","7,228.92","73.18M","0.26%"
"12/02/2024","7,236.89","7,147.37","7,275.97","7,146.02","98.82M","0.02%"
"11/29/2024","7,235.11","7,151.30","7,241.07","7,147.74","66.53M","0.78%"
"11/28/2024","7,179.25","7,170.91","7,207.07","7,161.72","56.38M","0.51%"
"11/27/2024","7,143.03","7,150.02","7,156.42","7,091.15","77.02M","-0.72%"
"11/26/2024","7,194.51","7,201.65","7,256.78","7,185.49","68.77M","-0.87%"
"11/25/2024","7,257.47","7,329.48","7,333.23","7,239.38","122.96M","0.03%"
"11/22/2024","7,255.01","7,250.64","7,271.06","7,156.23","71.96M","0.58%"
"11/21/2024","7,213.32","7,185.20","7,223.60","7,131.21","53.38M","0.21%"
"11/20/2024","7,198.45","7,272.73","7,280.39","7,188.42","55.75M","-0.43%"
"11/19/2024","7,229.64","7,287.46","7,301.19","7,134.83","64.62M","-0.67%"
"11/18/2024","7,278.23","7,274.40","7,289.78","7,234.59","50.15M","0.12%"
"11/15/2024","7,269.63","7,256.58","7,319.53","7,236.48","66.90M","-0.58%"
"11/14/2024","7,311.80","7,247.92","7,319.09","7,220.05","71.04M","1.32%"
"11/13/2024","7,216.83","7,217.49","7,256.47","7,158.25","62.93M","-0.14%"
"11/12/2024","7,226.98","7,346.72","7,365.28","7,217.78","78.45M","-2.69%"
"11/11/2024","7,426.88","7,395.09","7,452.60","7,387.52","56.32M","1.20%"
"11/08/2024","7,338.67","7,440.12","7,440.95","7,330.21","67.22M","-1.17%"
"11/07/2024","7,425.60","7,373.19","7,450.00","7,354.28","86.93M","0.76%"
"11/06/2024","7,369.61","7,444.37","7,572.14","7,338.35","108.20M","-0.51%"
"11/05/2024","7,407.15","7,377.58","7,414.82","7,350.00","47.13M","0.48%"
"11/04/2024","7,371.71","7,386.32","7,445.96","7,371.71","45.72M","-0.50%"
"11/01/2024","7,409.11","7,364.08","7,434.26","7,358.20","56.97M","0.80%"
"10/31/2024","7,350.37","7,384.10","7,393.25","7,315.97","103.05M","-1.05%"
"10/30/2024","7,428.36","7,452.10","7,470.69","7,377.39","69.88M","-1.10%"
"10/29/2024","7,511.11","7,593.86","7,618.32","7,506.52","55.43M","-0.61%"
"10/28/2024","7,556.94","7,542.13","7,580.68","7,494.93","53.21M","0.79%"
"10/25/2024","7,497.54","7,489.87","7,518.75","7,459.41","50.45M","-0.08%"
"10/24/2024","7,503.28","7,527.64","7,565.39","7,503.02","63.32M","0.08%"
"10/23/2024","7,497.48","7,493.25","7,544.70","7,468.58","51.67M","-0.50%"
"10/22/2024","7,535.10","7,517.03","7,545.36","7,472.16","50.56M","-0.01%"
"10/21/2024","7,536.23","7,579.08","7,620.46","7,529.68","47.26M","-1.01%"
"10/18/2024","7,613.05","7,566.87","7,644.05","7,566.87","62.95M","0.39%"
"10/17/2024","7,583.73","7,510.13","7,624.22","7,507.95","60.45M","1.22%"
"10/16/2024","7,492.00","7,420.85","7,511.10","7,420.85","64.50M","-0.40%"
"10/15/2024","7,521.97","7,595.06","7,601.53","7,511.24","73.15M","-1.05%"
"10/14/2024","7,602.06","7,583.48","7,613.15","7,544.54","43.69M","0.32%"
"10/11/2024","7,577.89","7,530.88","7,587.52","7,504.04","52.95M","0.48%"
"10/10/2024","7,541.59","7,543.40","7,563.36","7,515.90","47.65M","-0.24%"
"10/09/2024","7,560.09","7,527.03","7,567.58","7,504.63","50.00M","0.52%"
"10/08/2024","7,521.32","7,480.36","7,542.05","7,475.78","54.05M","-0.72%"
"10/07/2024","7,576.02","7,571.97","7,585.33","7,509.87","54.78M","0.46%"
"10/04/2024","7,541.36","7,464.87","7,571.76","7,460.29","73.42M","0.85%"
"10/03/2024","7,477.78","7,555.23","7,555.24","7,458.49","77.40M","-1.32%"
"10/02/2024","7,577.59","7,594.81","7,623.32","7,548.98","58.41M","0.05%"
"10/01/2024","7,574.07","7,623.33","7,654.58","7,547.12","68.82M","-0.81%"
"09/30/2024","7,635.75","7,748.07","7,763.89","7,634.82","103.18M","-2.00%"
"09/27/2024","7,791.79","7,762.45","7,804.64","7,743.88","72.88M","0.64%"
"09/26/2024","7,742.09","7,663.03","7,742.09","7,652.61","78.59M","2.33%"
"09/25/2024","7,565.62","7,549.26","7,595.77","7,546.86","58.32M","-0.50%"
"09/24/2024","7,604.01","7,608.47","7,634.23","7,575.36","60.27M","1.28%"
"09/23/2024","7,508.08","7,499.92","7,518.77","7,456.44","63.94M","0.10%"
"09/20/2024","7,500.26","7,597.52","7,603.20","7,500.26","126.03M","-1.51%"
"09/19/2024","7,615.41","7,557.04","7,615.41","7,520.08","68.59M","2.29%"
"09/18/2024","7,444.90","7,489.85","7,495.31","7,444.18","45.99M","-0.57%"
"09/17/2024","7,487.42","7,485.14","7,523.87","7,473.90","54.49M","0.51%"
"09/16/2024","7,449.44","7,432.17","7,480.60","7,430.06","39.03M","-0.21%"
"09/13/2024","7,465.25","7,441.56","7,490.84","7,438.65","51.70M","0.41%"
"09/12/2024","7,435.07","7,478.91","7,484.16","7,391.54","53.48M","0.52%"
"09/11/2024","7,396.83","7,419.04","7,452.68","7,363.31","57.06M","-0.14%"
"09/10/2024","7,407.55","7,414.40","7,476.54","7,386.53","55.48M","-0.24%"
"09/09/2024","7,425.26","7,376.72","7,445.05","7,369.90","48.49M","0.99%"
"09/06/2024","7,352.30","7,424.09","7,466.14","7,341.93","60.96M","-1.07%"
"09/05/2024","7,431.96","7,464.28","7,498.08","7,431.96","63.44M","-0.92%"
"09/04/2024","7,500.97","7,490.10","7,530.83","7,482.40","54.00M","-0.98%"
"09/03/2024","7,575.10","7,659.81","7,671.53","7,564.99","51.98M","-0.93%"
"09/02/2024","7,646.42","7,628.86","7,649.10","7,572.77","32.46M","0.20%"
"08/30/2024","7,630.95","7,645.53","7,693.82","7,630.95","78.20M","-0.13%"
"08/29/2024","7,640.95","7,577.17","7,644.68","7,576.36","39.82M","0.84%"
"08/28/2024","7,577.67","7,587.47","7,611.92","7,577.67","37.59M","0.16%"
"08/27/2024","7,565.78","7,601.27","7,625.08","7,565.78","35.79M","-0.32%"
"08/26/2024","7,590.37","7,578.02","7,608.32","7,577.63","28.20M","0.18%"
"08/23/2024","7,577.04","7,544.73","7,583.50","7,534.30","38.26M","0.70%"
"08/22/2024","7,524.11","7,527.96","7,568.63","7,523.53","31.26M","-0.01%"
"08/21/2024","7,524.72","7,486.91","7,530.48","7,486.91","36.45M","0.52%"
"08/20/2024","7,485.73","7,518.70","7,531.70","7,481.67","38.04M","-0.22%"
"08/19/2024","7,502.01","7,445.31","7,519.86","7,444.72","42.31M","0.70%"
"08/16/2024","7,449.70","7,442.30","7,460.33","7,421.48","49.40M","0.35%"
"08/15/2024","7,423.37","7,356.07","7,437.34","7,318.14","48.26M","1.23%"
"08/14/2024","7,333.36","7,330.16","7,333.36","7,295.89","41.05M","0.79%"
"08/13/2024","7,275.87","7,277.70","7,282.85","7,222.08","40.39M","0.35%"
"08/12/2024","7,250.67","7,296.84","7,307.45","7,234.20","38.39M","-0.26%"
"08/09/2024","7,269.71","7,259.70","7,319.51","7,233.69","43.63M","0.31%"
"08/08/2024","7,247.45","7,223.01","7,262.08","7,168.99","48.24M","-0.26%"
"08/07/2024","7,266.01","7,161.94","7,287.85","7,145.88","77.89M","1.91%"
"08/06/2024","7,130.04","7,160.07","7,184.29","7,070.02","69.66M","-0.27%"
"08/05/2024","7,148.99","7,099.59","7,158.60","7,029.91","102.11M","-1.42%"
"08/02/2024","7,251.80","7,330.60","7,350.29","7,227.79","104.42M","-1.61%"
"08/01/2024","7,370.45","7,478.14","7,487.12","7,358.09","80.10M","-2.14%"
"07/31/2024","7,531.49","7,565.10","7,584.49","7,518.47","69.66M","0.76%"
"07/30/2024","7,474.94","7,461.61","7,501.56","7,450.93","44.70M","0.42%"
"07/29/2024","7,443.84","7,547.45","7,547.64","7,429.43","47.28M","-0.98%"
"07/26/2024","7,517.68","7,444.41","7,526.27","7,427.47","61.16M","1.22%"
"07/25/2024","7,427.02","7,416.70","7,430.94","7,341.25","86.63M","-1.15%"
"07/24/2024","7,513.73","7,500.67","7,539.95","7,464.10","54.74M","-1.12%"
"07/23/2024","7,598.63","7,628.02","7,661.77","7,572.98","51.05M","-0.31%"
"07/22/2024","7,622.02","7,573.41","7,650.93","7,566.54","50.27M","1.16%"
"07/19/2024","7,534.52","7,565.88","7,570.33","7,513.66","62.74M","-0.69%"
"07/18/2024","7,586.55","7,606.24","7,653.22","7,559.10","54.72M","0.21%"
"07/17/2024","7,570.81","7,556.13","7,603.46","7,524.88","47.87M","-0.12%"
"07/16/2024","7,580.03","7,583.50","7,603.42","7,556.55","41.90M","-0.69%"
"07/15/2024","7,632.71","7,682.34","7,712.85","7,618.73","50.57M","-1.19%"
"07/12/2024","7,724.32","7,664.94","7,737.16","7,659.09","51.47M","1.27%"
"07/11/2024","7,627.13","7,613.09","7,645.98","7,577.00","56.79M","0.71%"
"07/10/2024","7,573.55","7,525.18","7,580.12","7,487.39","54.98M","0.86%"
"07/09/2024","7,508.66","7,595.97","7,601.85","7,484.62","70.43M","-1.56%"
"07/08/2024","7,627.45","7,637.89","7,746.06","7,627.45","59.23M","-0.63%"
"07/05/2024","7,675.62","7,720.54","7,738.19","7,643.69","52.53M","-0.26%"
"07/04/2024","7,695.78","7,677.34","7,701.35","7,667.05","50.80M","0.83%"
"07/03/2024","7,632.08","7,579.64","7,662.06","7,566.41","68.45M","1.24%"
"07/02/2024","7,538.29","7,517.65","7,543.15","7,477.27","65.36M","-0.30%"
"07/01/2024","7,561.13","7,673.48","7,688.20","7,561.13","86.51M","1.09%"
"06/28/2024","7,479.40","7,544.40","7,544.40","7,456.47","82.28M","-0.68%"
"06/27/2024","7,530.72","7,619.10","7,626.38","7,522.16","63.13M","-1.03%"
"06/26/2024","7,609.15","7,703.80","7,707.15","7,559.63","66.43M","-0.69%"
"06/25/2024","7,662.30","7,648.14","7,671.06","7,617.16","66.82M","-0.58%"
"06/24/2024","7,706.89","7,633.99","7,725.28","7,629.27","60.68M","1.03%"
"06/21/2024","7,628.57","7,653.14","7,673.73","7,601.82","147.59M","-0.56%"
"06/20/2024","7,671.34","7,585.98","7,682.64","7,577.92","67.21M","1.34%"
"06/19/2024","7,570.20","7,617.35","7,626.13","7,566.09","59.20M","-0.77%"
"06/18/2024","7,628.80","7,636.69","7,641.12","7,564.02","74.42M","0.76%"
"06/17/2024","7,571.57","7,539.03","7,580.94","7,482.38","78.51M","0.91%"
"06/14/2024","7,503.27","7,685.50","7,686.89","7,464.84","158.95M","-2.66%"
"06/13/2024","7,708.02","7,855.37","7,858.32","7,692.72","96.88M","-1.99%"
"06/12/2024","7,864.70","7,813.77","7,875.18","7,802.01","81.84M","0.97%"
"06/11/2024","7,789.21","7,921.09","7,931.72","7,759.84","95.66M","-1.33%"
"06/10/2024","7,893.98","7,812.52","7,893.98","7,812.52","105.50M","-1.35%"
"06/07/2024","8,001.80","8,046.92","8,048.59","7,943.29","67.50M","-0.48%"
"06/06/2024","8,040.12","8,044.29","8,055.52","8,015.69","51.76M","0.42%"
"06/05/2024","8,006.57","7,983.03","8,036.40","7,957.92","53.12M","0.87%"
"06/04/2024","7,937.90","7,974.44","7,984.25","7,914.27","60.13M","-0.75%"
"06/03/2024","7,998.02","8,069.62","8,072.31","7,995.08","51.29M","0.06%"
"05/31/2024","7,992.87","7,972.55","7,996.89","7,960.17","150.58M","0.18%"
"05/30/2024","7,978.51","7,914.85","7,981.08","7,914.17","49.49M","0.55%"
"05/29/2024","7,935.03","8,033.56","8,040.03","7,926.42","62.60M","-1.52%"
"05/28/2024","8,057.80","8,134.72","8,148.76","8,041.02","45.67M","-0.92%"
"05/27/2024","8,132.49","8,088.34","8,132.49","8,086.76","31.03M","0.46%"
"05/24/2024","8,094.97","8,053.79","8,104.07","8,042.30","39.40M","-0.09%"
"05/23/2024","8,102.33","8,104.31","8,135.81","8,082.48","45.13M","0.13%"
"05/22/2024","8,092.11","8,128.58","8,128.58","8,078.50","51.87M","-0.61%"
"05/21/2024","8,141.46","8,163.17","8,167.50","8,097.98","51.37M","-0.67%"
"05/20/2024","8,195.97","8,178.63","8,221.30","8,175.46","34.70M","0.35%"
"05/17/2024","8,167.50","8,176.79","8,192.92","8,135.80","63.20M","-0.26%"
"05/16/2024","8,188.49","8,239.77","8,239.77","8,183.19","50.66M","-0.63%"
"05/15/2024","8,239.99","8,241.68","8,253.10","8,203.40","54.88M","0.17%"
"05/14/2024","8,225.80","8,213.81","8,233.18","8,187.69","51.52M","0.20%"
"05/13/2024","8,209.28","8,211.07","8,223.81","8,186.77","48.11M","-0.12%"
"05/10/2024","8,219.14","8,232.65","8,259.19","8,211.20","57.09M","0.38%"
"05/09/2024","8,187.65","8,123.92","8,191.92","8,114.88","39.07M","0.69%"
"05/08/2024","8,131.41","8,093.62","8,157.48","8,089.28","53.99M","0.69%"
"05/07/2024","8,075.68","8,036.75","8,077.64","8,006.31","58.69M","0.99%"
"05/06/2024","7,996.64","7,975.86","8,033.23","7,961.45","43.78M","0.49%"
"05/03/2024","7,957.57","7,943.87","8,003.95","7,921.21","69.64M","0.54%"
"05/02/2024","7,914.65","7,954.01","7,956.52","7,908.63","75.73M","-0.88%"
"04/30/2024","7,984.93","8,073.64","8,081.71","7,971.80","76.46M","-0.99%"
"04/29/2024","8,065.15","8,116.43","8,128.00","8,065.15","55.16M","-0.29%"
"04/26/2024","8,088.24","8,072.23","8,114.63","8,024.62","65.90M","0.89%"
"04/25/2024","8,016.65","8,094.55","8,095.43","7,955.51","70.13M","-0.93%"
"04/24/2024","8,091.86","8,105.22","8,146.96","8,078.77","69.59M","-0.17%"
"04/23/2024","8,105.78","8,064.32","8,111.17","8,052.57","64.05M","0.81%"
"04/22/2024","8,040.36","8,068.14","8,071.81","8,007.45","56.90M","0.22%"
"04/19/2024","8,022.41","7,971.68","8,039.48","7,946.84","65.69M","-0.01%"
"04/18/2024","8,023.26","8,013.91","8,039.19","7,976.40","57.58M","0.52%"
"04/17/2024","7,981.51","7,958.52","8,060.99","7,958.00","59.95M","0.62%"
"04/16/2024","7,932.61","7,899.36","7,975.96","7,899.36","73.14M","-1.40%"
"04/15/2024","8,045.11","8,051.26","8,126.38","8,028.84","53.99M","0.43%"
"04/12/2024","8,010.83","8,092.45","8,118.02","7,980.39","59.19M","-0.16%"
"04/11/2024","8,023.74","8,048.16","8,092.82","7,974.06","62.26M","-0.27%"
"04/10/2024","8,045.38","8,101.04","8,101.47","7,976.01","56.91M","-0.05%"
"04/09/2024","8,049.17","8,090.47","8,103.20","8,032.27","52.22M","-0.86%"
"04/08/2024","8,119.30","8,050.02","8,145.22","8,049.51","49.23M","0.72%"
"04/05/2024","8,061.31","8,050.25","8,062.01","8,019.29","65.17M","-1.11%"
"04/04/2024","8,151.55","8,154.41","8,189.66","8,137.98","49.45M","-0.02%"
"04/03/2024","8,153.23","8,144.96","8,160.04","8,120.95","63.54M","0.29%"
"04/02/2024","8,130.05","8,195.65","8,253.05","8,121.39","71.70M","-0.92%"
"03/28/2024","8,205.81","8,216.77","8,253.59","8,205.81","63.58M","0.01%"
"03/27/2024","8,204.81","8,186.07","8,230.38","8,174.26","49.55M","0.25%"
"03/26/2024","8,184.75","8,160.64","8,188.53","8,136.64","54.98M","0.41%"
"03/25/2024","8,151.60","8,147.80","8,165.95","8,101.83","45.33M","0.00%"
"03/22/2024","8,151.92","8,149.23","8,179.32","8,129.17","50.22M","-0.34%"
"03/21/2024","8,179.72","8,228.71","8,229.25","8,139.52","60.10M","0.22%"
"03/20/2024","8,161.41","8,149.71","8,168.23","8,125.65","44.96M","-0.48%"
"03/19/2024","8,201.05","8,145.50","8,202.36","8,140.60","51.45M","0.65%"
"03/18/2024","8,148.14","8,175.98","8,184.34","8,134.14","44.61M","-0.20%"
"03/15/2024","8,164.35","8,163.19","8,212.69","8,155.69","151.12M","0.04%"
"03/14/2024","8,161.42","8,158.27","8,218.07","8,153.69","62.29M","0.29%"
"03/13/2024","8,137.58","8,104.34","8,156.64","8,090.31","63.15M","0.62%"
"03/12/2024","8,087.48","8,052.16","8,094.07","8,000.23","68.92M","0.84%"
"03/11/2024","8,019.73","7,985.37","8,025.41","7,984.06","50.59M","-0.10%"
"03/08/2024","8,028.01","8,018.10","8,048.09","8,008.04","50.76M","0.15%"
"03/07/2024","8,016.22","7,925.41","8,029.37","7,905.41","63.19M","0.77%"
"03/06/2024","7,954.74","7,925.79","7,969.45","7,919.37","53.37M","0.28%"
"03/05/2024","7,932.82","7,946.89","7,963.96","7,923.71","49.95M","-0.30%"
"03/04/2024","7,956.41","7,934.35","7,956.41","7,916.71","44.55M","0.28%"
"03/01/2024","7,934.17","7,950.66","7,964.78","7,900.48","51.11M","0.09%"
"02/29/2024","7,927.43","7,972.86","7,977.68","7,927.43","108.53M","-0.34%"
"02/28/2024","7,954.39","7,947.23","7,956.73","7,931.67","52.76M","0.08%"
"02/27/2024","7,948.40","7,926.68","7,955.48","7,917.08","50.40M","0.23%"
"02/26/2024","7,929.82","7,950.15","7,953.15","7,922.89","50.92M","-0.46%"
"02/23/2024","7,966.68","7,921.95","7,976.40","7,907.84","56.24M","0.70%"
"02/22/2024","7,911.60","7,875.88","7,923.96","7,855.01","69.99M","1.27%"
"02/21/2024","7,812.09","7,802.04","7,821.93","7,788.68","56.41M","0.22%"
"02/20/2024","7,795.22","7,764.50","7,804.54","7,757.49","58.21M","0.34%"
"02/19/2024","7,768.55","7,742.87","7,769.13","7,727.96","40.79M","0.00%"
"02/16/2024","7,768.18","7,774.39","7,800.91","7,756.58","62.29M","0.32%"
"02/15/2024","7,743.42","7,724.49","7,752.35","7,724.49","70.69M","0.86%"
"02/14/2024","7,677.35","7,610.06","7,681.03","7,610.06","53.51M","0.68%"
"02/13/2024","7,625.31","7,689.05","7,691.19","7,598.02","61.42M","-0.84%"
"02/12/2024","7,689.80","7,674.14","7,693.08","7,663.38","54.10M","0.55%"
"02/09/2024","7,647.52","7,652.45","7,668.19","7,617.74","65.85M","-0.24%"
"02/08/2024","7,665.63","7,628.60","7,685.46","7,607.46","76.65M","0.71%"
"02/07/2024","7,611.26","7,632.84","7,652.85","7,610.18","62.95M","-0.36%"
"02/06/2024","7,638.97","7,634.19","7,641.63","7,592.09","56.89M","0.65%"
"02/05/2024","7,589.96","7,591.77","7,606.12","7,558.23","51.73M","-0.03%"
"02/02/2024","7,592.26","7,624.45","7,644.13","7,588.50","54.02M","0.05%"
"02/01/2024","7,588.75","7,590.15","7,620.93","7,570.07","74.00M","-0.89%"
"01/31/2024","7,656.75","7,691.66","7,702.95","7,653.45","66.99M","-0.27%"
"01/30/2024","7,677.47","7,660.65","7,686.03","7,644.73","49.66M","0.48%"
"01/29/2024","7,640.81","7,643.04","7,649.19","7,620.53","55.59M","0.09%"
"01/26/2024","7,634.14","7,555.05","7,645.74","7,553.65","67.45M","2.28%"
"01/25/2024","7,464.20","7,448.05","7,466.27","7,410.89","48.43M","0.11%"
"01/24/2024","7,455.64","7,414.76","7,466.92","7,403.87","58.53M","0.91%"
"01/23/2024","7,388.04","7,449.38","7,449.38","7,373.22","50.06M","-0.34%"
"01/22/2024","7,413.25","7,436.61","7,453.21","7,390.68","47.90M","0.56%"
"01/19/2024","7,371.64","7,446.82","7,446.82","7,350.68","51.57M","-0.40%"
"01/18/2024","7,401.35","7,346.71","7,409.64","7,326.45","51.15M","1.13%"
"01/17/2024","7,318.69","7,313.26","7,323.25","7,281.10","59.43M","-1.07%"
"01/16/2024","7,398.00","7,364.11","7,399.29","7,343.52","49.82M","-0.18%"
"01/15/2024","7,411.68","7,467.80","7,479.27","7,401.07","40.57M","-0.72%"
"01/12/2024","7,465.14","7,412.68","7,478.66","7,408.46","50.30M","1.05%"
"01/11/2024","7,387.62","7,466.11","7,479.42","7,382.88","57.82M","-0.52%"
"01/10/2024","7,426.08","7,428.26","7,454.32","7,409.53","43.70M","-0.01%"
"01/09/2024","7,426.62","7,457.26","7,460.18","7,400.62","45.16M","-0.32%"
"01/08/2024","7,450.24","7,406.24","7,451.17","7,376.20","37.43M","0.40%"
"01/05/2024","7,420.69","7,398.40","7,441.10","7,350.30","43.82M","-0.40%"
"01/04/2024","7,450.63","7,419.85","7,455.37","7,410.18","51.88M","0.52%"
"01/03/2024","7,411.86","7,522.81","7,532.60","7,380.06","63.69M","-1.58%"
"01/02/2024","7,530.86","7,577.33","7,610.10","7,482.06","43.44M","-0.16%"
"12/29/2023","7,543.18","7,547.53","7,569.92","7,530.93","27.80M","0.11%"
"12/28/2023","7,535.16","7,591.85","7,593.96","7,531.71","31.28M","-0.48%"
"12/27/2023","7,571.82","7,580.97","7,603.27","7,560.54","31.60M","0.04%"
"12/22/2023","7,568.82","7,560.97","7,589.00","7,557.58","31.76M","-0.03%"
"12/21/2023","7,571.40","7,557.16","7,574.71","7,537.81","36.20M","-0.16%"
"12/20/2023","7,583.43","7,595.25","7,604.96","7,552.29","43.86M","0.12%"
"12/19/2023","7,574.67","7,560.57","7,579.86","7,553.08","48.69M","0.08%"
"12/18/2023","7,568.86","7,563.31","7,580.64","7,548.18","53.71M","-0.37%"
"12/15/2023","7,596.91","7,607.92","7,641.91","7,587.68","134.49M","0.28%"
"12/14/2023","7,575.85","7,626.54","7,653.99","7,547.00","91.15M","0.59%"
"12/13/2023","7,531.22","7,542.10","7,579.25","7,529.11","62.23M","-0.16%"
"12/12/2023","7,543.55","7,557.32","7,582.47","7,542.53","51.47M","-0.11%"
"12/11/2023","7,551.53","7,534.23","7,559.95","7,527.58","50.14M","0.33%"
"12/08/2023","7,526.55","7,441.00","7,545.68","7,437.97","59.30M","1.32%"
"12/07/2023","7,428.52","7,424.82","7,436.95","7,415.66","52.25M","-0.10%"
"12/06/2023","7,435.99","7,400.21","7,455.00","7,384.99","60.29M","0.66%"
"12/05/2023","7,386.99","7,320.49","7,392.64","7,320.49","57.28M","0.74%"
"12/04/2023","7,332.59","7,331.80","7,354.32","7,313.71","46.58M","-0.18%"
"12/01/2023","7,346.15","7,336.55","7,360.10","7,313.19","53.50M","0.48%"
"11/30/2023","7,310.77","7,276.87","7,321.47","7,255.04","126.88M","0.59%"
"11/29/2023","7,267.64","7,241.41","7,296.40","7,241.41","53.87M","0.24%"
"11/28/2023","7,250.13","7,230.74","7,253.42","7,213.74","42.47M","-0.21%"
"11/27/2023","7,265.49","7,292.91","7,307.67","7,265.49","38.50M","-0.37%"
"11/24/2023","7,292.80","7,275.00","7,298.91","7,268.58","37.99M","0.20%"
"11/23/2023","7,277.93","7,274.25","7,285.29","7,263.67","31.47M","0.24%"
"11/22/2023","7,260.73","7,252.01","7,274.77","7,243.83","40.26M","0.43%"
"11/21/2023","7,229.45","7,231.04","7,248.06","7,214.39","39.93M","-0.24%"
"11/20/2023","7,246.93","7,242.40","7,267.04","7,236.02","41.81M","0.18%"
"11/17/2023","7,233.91","7,196.69","7,246.72","7,196.69","63.67M","0.91%"
"11/16/2023","7,168.40","7,203.96","7,210.01","7,168.40","53.81M","-0.57%"
"11/15/2023","7,209.61","7,214.69","7,245.37","7,198.91","73.27M","0.33%"
"11/14/2023","7,185.68","7,098.72","7,207.77","7,083.23","65.73M","1.39%"
"11/13/2023","7,087.06","7,069.88","7,103.67","7,056.09","48.08M","0.60%"
"11/10/2023","7,045.04","7,079.40","7,083.12","7,006.09","54.10M","-0.96%"
"11/09/2023","7,113.66","7,043.88","7,122.51","7,025.61","55.00M","1.13%"
"11/08/2023","7,034.16","6,951.48","7,068.04","6,950.95","52.40M","0.69%"
"11/07/2023","6,986.23","6,970.66","7,011.79","6,963.88","55.27M","-0.39%"
"11/06/2023","7,013.73","7,066.18","7,069.66","7,006.53","49.09M","-0.48%"
"11/03/2023","7,047.50","7,084.51","7,086.71","7,046.86","67.59M","-0.19%"
"11/02/2023","7,060.69","6,991.45","7,097.39","6,982.04","67.51M","1.85%"
"11/01/2023","6,932.63","6,914.32","6,954.84","6,873.55","50.43M","0.68%"
"10/31/2023","6,885.65","6,840.73","6,903.20","6,831.67","66.34M","0.89%"
"10/30/2023","6,825.07","6,826.95","6,854.60","6,809.84","59.56M","0.44%"
"10/27/2023","6,795.38","6,898.98","6,898.98","6,784.62","68.76M","-1.36%"
"10/26/2023","6,888.96","6,835.53","6,915.24","6,825.59","71.58M","-0.38%"
"10/25/2023","6,915.07","6,859.69","6,927.27","6,846.51","69.11M","0.31%"
"10/24/2023","6,893.65","6,865.10","6,909.08","6,833.91","58.81M","0.63%"
"10/23/2023","6,850.47","6,820.25","6,855.93","6,773.82","53.04M","0.50%"
"10/20/2023","6,816.22","6,850.13","6,880.64","6,816.17","79.13M","-1.52%"
"10/19/2023","6,921.37","6,918.08","6,938.31","6,875.77","62.44M","-0.64%"
"10/18/2023","6,965.99","7,021.13","7,045.18","6,954.10","49.96M","-0.91%"
"10/17/2023","7,029.70","7,016.25","7,051.18","6,969.07","44.93M","0.11%"
"10/16/2023","7,022.19","7,029.75","7,048.34","6,963.02","51.42M","0.27%"
"10/13/2023","7,003.53","7,097.15","7,108.76","6,997.48","67.41M","-1.42%"
"10/12/2023","7,104.53","7,175.77","7,182.30","7,097.53","51.30M","-0.37%"
"10/11/2023","7,131.21","7,090.18","7,166.50","7,080.01","59.89M","-0.44%"
"10/10/2023","7,162.43","7,086.72","7,170.32","7,085.13","62.23M","2.01%"
"10/09/2023","7,021.40","7,041.38","7,057.81","6,980.33","52.19M","-0.55%"
"10/06/2023","7,060.15","7,022.07","7,064.44","6,981.49","60.66M","0.88%"
"10/05/2023","6,998.25","7,009.82","7,025.50","6,970.59","62.85M","0.02%"
"10/04/2023","6,996.73","6,959.52","7,050.69","6,948.03","53.55M","0.00%"
"10/03/2023","6,997.05","7,031.59","7,075.49","6,989.77","60.27M","-1.01%"
"10/02/2023","7,068.16","7,164.05","7,197.00","7,035.65","54.17M","-0.94%"
"09/29/2023","7,135.06","7,152.30","7,204.96","7,135.06","62.31M","0.26%"
"09/28/2023","7,116.24","7,068.03","7,117.33","7,042.74","53.88M","0.63%"
"09/27/2023","7,071.79","7,070.39","7,106.37","7,053.11","52.63M","-0.03%"
"09/26/2023","7,074.02","7,083.86","7,095.46","7,033.83","49.37M","-0.70%"
"09/25/2023","7,123.88","7,157.23","7,199.95","7,087.63","50.38M","-0.85%"
"09/22/2023","7,184.82","7,157.39","7,203.97","7,133.65","53.60M","-0.40%"
"09/21/2023","7,213.90","7,252.41","7,270.06","7,199.11","60.32M","-1.59%"
"09/20/2023","7,330.79","7,278.92","7,351.29","7,272.68","58.76M","0.67%"
"09/19/2023","7,282.12","7,250.05","7,306.02","7,247.02","53.26M","0.08%"
"09/18/2023","7,276.14","7,353.55","7,353.55","7,255.03","73.47M","-1.39%"
"09/15/2023","7,378.82","7,381.32","7,435.36","7,366.21","154.93M","0.96%"
