"Date","Price","Open","High","Low","Vol.","Change %"
"05/02/2025","76.36","74.99","76.59","74.98","3.47M","2.79%"
"04/30/2025","74.29","75.47","75.56","72.87","4.20M","-0.68%"
"04/29/2025","74.80","75.00","75.50","74.44","2.50M","0.94%"
"04/28/2025","74.10","73.14","74.63","73.14","2.64M","1.77%"
"04/25/2025","72.81","72.90","73.20","72.20","2.76M","0.80%"
"04/24/2025","72.23","71.92","72.81","70.61","3.71M","-2.15%"
"04/23/2025","73.82","73.10","74.82","72.85","4.76M","3.07%"
"04/22/2025","71.62","70.95","71.91","70.60","2.64M","1.24%"
"04/17/2025","70.74","71.69","71.92","70.13","2.92M","-1.17%"
"04/16/2025","71.58","69.93","71.66","69.80","3.17M","1.42%"
"04/15/2025","70.58","68.58","70.68","68.58","3.57M","3.04%"
"04/14/2025","68.50","68.19","68.95","67.69","4.09M","4.40%"
"04/11/2025","65.61","68.15","68.80","64.02","5.44M","-2.41%"
"04/10/2025","67.23","73.63","73.63","67.23","7.71M","5.41%"
"04/09/2025","63.78","63.68","65.30","62.45","6.06M","-3.64%"
"04/08/2025","66.19","67.80","68.26","65.05","5.76M","0.14%"
"04/07/2025","66.10","62.10","69.38","61.00","10.05M","-3.74%"
"04/04/2025","68.67","72.35","72.49","66.76","10.42M","-6.82%"
"04/03/2025","73.70","75.77","75.96","73.70","5.87M","-5.21%"
"04/02/2025","77.75","76.89","77.75","76.16","3.71M","-0.94%"
"04/01/2025","78.49","77.33","78.62","76.85","3.21M","2.05%"
"03/31/2025","76.91","77.65","77.80","76.28","4.35M","-2.09%"
"03/28/2025","78.55","78.68","79.55","78.32","3.53M","-1.41%"
"03/27/2025","79.67","79.53","80.72","78.67","2.59M","-0.91%"
"03/26/2025","80.40","81.65","81.92","80.17","2.75M","-1.45%"
"03/25/2025","81.58","79.89","81.58","79.77","3.14M","2.71%"
"03/24/2025","79.43","80.56","80.82","79.43","2.43M","-0.36%"
"03/21/2025","79.72","78.95","80.22","78.42","7.61M","0.85%"
"03/20/2025","79.05","80.70","80.88","78.45","3.09M","-2.24%"
"03/19/2025","80.86","79.91","80.97","79.90","3.17M","0.81%"
"03/18/2025","80.21","78.05","80.43","78.04","5.49M","2.95%"
"03/17/2025","77.91","76.00","78.16","75.90","3.64M","2.89%"
"03/14/2025","75.72","73.05","76.38","72.68","3.84M","2.95%"
"03/13/2025","73.55","73.47","74.08","72.97","2.89M","-0.19%"
"03/12/2025","73.69","73.74","74.70","73.67","3.14M","1.00%"
"03/11/2025","72.96","74.90","75.03","72.28","4.20M","-1.99%"
"03/10/2025","74.44","76.47","76.76","74.35","4.00M","-2.78%"
"03/07/2025","76.57","76.67","77.31","76.21","3.56M","-0.78%"
"03/06/2025","77.17","75.79","77.72","75.60","4.96M","3.36%"
"03/05/2025","74.66","74.00","75.42","73.23","5.13M","4.14%"
"03/04/2025","71.69","73.04","73.48","70.98","3.94M","-3.15%"
"03/03/2025","74.02","72.64","74.41","72.12","3.28M","1.59%"
"02/28/2025","72.86","72.37","72.86","71.71","4.81M","0.34%"
"02/27/2025","72.61","72.50","73.52","72.08","2.30M","-0.15%"
"02/26/2025","72.72","72.41","72.88","71.92","2.37M","0.85%"
"02/25/2025","72.11","71.00","72.66","71.00","2.87M","1.45%"
"02/24/2025","71.08","71.02","71.59","70.79","1.77M","-0.06%"
"02/21/2025","71.12","70.84","71.44","70.75","2.53M","0.35%"
"02/20/2025","70.87","70.37","71.54","70.37","3.31M","0.81%"
"02/19/2025","70.30","70.89","71.20","69.97","2.50M","-1.11%"
"02/18/2025","71.09","69.95","71.27","69.87","2.64M","1.80%"
"02/17/2025","69.83","70.03","70.71","69.83","1.51M","-0.17%"
"02/14/2025","69.95","69.99","70.32","69.74","2.78M","-0.21%"
"02/13/2025","70.10","71.48","71.54","69.80","3.07M","-1.18%"
"02/12/2025","70.94","70.58","71.13","70.46","2.77M","1.16%"
"02/11/2025","70.13","69.70","70.22","69.37","2.41M","0.92%"
"02/10/2025","69.49","69.43","70.11","69.31","3.62M","0.06%"
"02/07/2025","69.45","68.99","69.74","68.81","4.58M","1.74%"
