"Date","Price","Open","High","Low","Vol.","Change %"
"02/09/2024","59.72","59.42","59.90","59.27","3.14M","0.91%"
"02/08/2024","59.18","58.30","59.30","57.59","3.39M","1.35%"
"02/07/2024","58.39","58.50","59.97","58.17","5.78M","-3.17%"
"02/06/2024","60.30","60.07","60.70","59.97","4.25M","1.82%"
"02/05/2024","59.22","59.60","59.78","58.88","3.59M","-0.97%"
"02/02/2024","59.80","60.32","60.43","59.55","3.26M","-1.29%"
"02/01/2024","60.58","60.81","61.00","60.13","3.48M","0.80%"
"01/31/2024","60.10","61.00","61.06","60.10","5.02M","-0.55%"
"01/30/2024","60.43","60.10","60.59","59.98","2.82M","0.37%"
"01/29/2024","60.21","60.66","61.13","59.94","3.41M","0.99%"
"01/26/2024","59.62","59.77","60.28","59.52","3.52M","1.15%"
"01/25/2024","58.94","59.19","59.66","58.71","3.11M","0.14%"
"01/24/2024","58.86","58.14","59.01","57.91","4.33M","1.27%"
"01/23/2024","58.12","58.31","58.47","57.76","3.80M","0.64%"
"01/22/2024","57.75","58.38","58.76","57.45","4.02M","-0.91%"
"01/19/2024","58.28","58.95","59.22","58.27","3.43M","-0.39%"
"01/18/2024","58.51","58.07","58.57","57.92","3.72M","0.43%"
"01/17/2024","58.26","58.73","58.75","57.77","4.64M","-2.22%"
"01/16/2024","59.58","59.50","60.09","59.22","3.48M","-0.60%"
"01/15/2024","59.94","60.50","60.70","59.66","2.07M","-0.33%"
"01/12/2024","60.14","60.25","60.84","60.09","3.03M","1.11%"
"01/11/2024","59.48","59.71","60.18","59.36","4.26M","-0.49%"
"01/10/2024","59.77","60.00","60.30","59.70","2.76M","-0.58%"
"01/09/2024","60.12","60.85","61.17","60.12","3.05M","-0.71%"
"01/08/2024","60.55","62.00","62.05","60.55","3.90M","-3.12%"
"01/05/2024","62.50","62.22","62.70","61.92","2.38M","0.03%"
"01/04/2024","62.48","62.18","63.00","62.05","3.96M","1.20%"
"01/03/2024","61.74","61.91","62.07","61.27","3.49M","-0.40%"
"01/02/2024","61.99","61.85","62.31","61.64","4.44M","0.63%"
"12/29/2023","61.60","61.25","61.93","61.16","2.20M","0.31%"
"12/28/2023","61.41","62.27","62.50","61.31","3.36M","-1.70%"
"12/27/2023","62.47","62.58","62.86","62.35","2.79M","0.27%"
"12/22/2023","62.30","62.25","62.85","62.23","2.56M","0.48%"
"12/21/2023","62.00","62.00","62.43","61.34","2.71M","-0.24%"
"12/20/2023","62.15","62.11","62.93","62.00","3.57M","0.26%"
"12/19/2023","61.99","61.83","62.22","61.64","3.65M","-0.58%"
"12/18/2023","62.35","61.60","62.79","61.60","3.93M","1.17%"
"12/15/2023","61.63","61.90","62.99","61.44","11.88M","0.36%"
"12/14/2023","61.41","61.43","61.70","60.91","5.28M","0.08%"
"12/13/2023","61.36","61.40","61.72","61.03","5.33M","0.08%"
"12/12/2023","61.31","61.90","62.59","61.27","4.04M","-1.07%"
"12/11/2023","61.97","62.00","62.34","61.48","3.49M","0.11%"
"12/08/2023","61.90","60.87","61.98","60.87","3.67M","2.03%"
"12/07/2023","60.67","60.59","60.97","60.41","3.74M","0.03%"
"12/06/2023","60.65","61.21","61.70","60.63","4.30M","-1.17%"
"12/05/2023","61.37","61.14","62.03","61.10","4.24M","-0.03%"
"12/04/2023","61.39","61.45","61.80","60.79","4.80M","-1.56%"
"12/01/2023","62.36","62.71","62.80","62.05","2.97M","0.16%"
"11/30/2023","62.26","61.86","63.55","61.86","12.26M","0.94%"
"11/29/2023","61.68","62.21","62.76","61.56","3.90M","-2.39%"
"11/28/2023","63.19","62.74","63.47","62.70","3.17M","0.52%"
"11/27/2023","62.86","62.62","63.47","62.48","3.35M","-0.44%"
"11/24/2023","63.14","62.71","63.57","62.71","3.07M","0.53%"
"11/23/2023","62.81","62.42","62.98","62.33","2.71M","1.55%"
"11/22/2023","61.85","63.29","63.50","61.11","4.48M","-1.75%"
"11/21/2023","62.95","62.69","63.32","62.51","2.94M","-0.08%"
"11/20/2023","63.00","62.09","63.12","61.99","4.00M","1.93%"
"11/17/2023","61.81","61.45","62.14","61.14","4.90M","1.39%"
"11/16/2023","60.96","62.52","62.69","60.85","4.53M","-2.64%"
"11/15/2023","62.61","62.38","62.75","62.05","3.70M","0.11%"
"11/14/2023","62.54","63.00","63.28","62.14","4.11M","-0.40%"
"11/13/2023","62.79","62.09","62.91","62.06","3.21M","1.21%"
"11/10/2023","62.04","61.52","62.58","61.48","4.34M","1.11%"
"11/09/2023","61.36","60.50","61.36","60.27","4.28M","0.95%"
"11/08/2023","60.78","61.06","61.61","60.73","4.16M","-0.75%"
"11/07/2023","61.24","62.11","62.30","61.24","3.82M","-2.27%"
"11/06/2023","62.66","62.06","62.98","62.06","3.00M","0.53%"
"11/03/2023","62.33","64.72","64.80","61.69","5.70M","-3.50%"
"11/02/2023","64.59","63.98","64.64","63.03","4.45M","1.51%"
"11/01/2023","63.63","63.16","64.24","63.01","3.55M","0.68%"
"10/31/2023","63.20","62.97","63.45","62.38","4.60M","0.33%"
"10/30/2023","62.99","63.00","63.79","62.67","3.52M","-0.02%"
"10/27/2023","63.00","63.60","64.27","62.83","5.49M","0.83%"
"10/26/2023","62.48","61.33","62.75","61.33","4.34M","0.45%"
"10/25/2023","62.20","61.47","62.31","61.38","3.23M","0.27%"
"10/24/2023","62.03","61.81","62.91","61.80","3.03M","-0.43%"
"10/23/2023","62.30","62.10","62.74","61.95","3.45M","-0.43%"
"10/20/2023","62.57","63.68","63.97","62.52","5.31M","-1.20%"
"10/19/2023","63.33","63.59","63.98","62.33","4.00M","-0.71%"
"10/18/2023","63.78","63.61","64.17","63.40","3.98M","0.95%"
"10/17/2023","63.18","62.87","63.56","62.71","3.03M","0.19%"
"10/16/2023","63.06","63.51","63.89","62.94","3.26M","-0.17%"
"10/13/2023","63.17","62.44","63.61","62.44","4.81M","1.61%"
"10/12/2023","62.17","61.99","62.62","61.91","3.50M","0.78%"
"10/11/2023","61.69","62.00","62.89","61.65","4.90M","-0.32%"
"10/10/2023","61.89","61.59","61.89","60.65","4.16M","0.81%"
"10/09/2023","61.39","61.24","62.20","60.73","5.03M","1.74%"
"10/06/2023","60.34","60.06","60.66","59.43","4.53M","0.95%"
"10/05/2023","59.77","59.72","60.12","59.07","4.35M","-0.53%"
"10/04/2023","60.09","61.36","61.47","59.59","4.79M","-1.94%"
"10/03/2023","61.28","61.50","62.01","60.93","4.94M","-0.44%"
"10/02/2023","61.55","62.32","63.08","61.32","3.76M","-1.22%"
"09/29/2023","62.31","63.29","63.47","62.05","5.30M","-2.06%"
"09/28/2023","63.62","63.46","64.55","63.42","5.29M","1.10%"
"09/27/2023","62.93","62.00","62.95","61.86","4.82M","1.65%"
"09/26/2023","61.91","62.00","62.04","61.14","3.83M","-0.35%"
"09/25/2023","62.13","61.84","62.57","61.62","3.85M","0.36%"
"09/22/2023","61.91","61.70","62.11","61.21","3.66M","0.05%"
"09/21/2023","61.88","61.82","62.69","61.36","4.34M","-0.66%"
"09/20/2023","62.29","62.17","62.70","61.47","5.85M","-1.19%"
"09/19/2023","63.04","62.32","63.25","62.27","5.18M","1.69%"
"09/18/2023","61.99","62.28","62.57","61.79","2.92M","-0.61%"
"09/15/2023","62.37","62.50","63.04","62.05","11.42M","0.14%"
"09/14/2023","62.28","61.44","62.38","61.23","6.03M","1.71%"
"09/13/2023","61.23","61.30","61.83","60.97","4.84M","-0.10%"
"09/12/2023","61.29","60.47","61.37","60.36","4.17M","0.91%"
"09/11/2023","60.74","60.48","61.20","60.46","3.96M","0.60%"
"09/08/2023","60.38","59.90","60.47","59.51","3.95M","0.84%"
"09/07/2023","59.88","59.55","60.14","59.40","3.65M","0.62%"
"09/06/2023","59.51","59.62","59.99","59.25","3.92M","-0.65%"
"09/05/2023","59.90","58.50","60.13","58.28","5.90M","2.01%"
"09/04/2023","58.72","59.09","59.33","58.52","2.63M","-0.29%"
"09/01/2023","58.89","58.33","59.33","58.33","5.08M","1.41%"
"08/31/2023","58.07","58.10","58.50","57.85","15.50M","0.22%"
"08/30/2023","57.94","58.11","58.33","57.68","3.31M","0.14%"
"08/29/2023","57.86","57.86","58.24","57.81","3.94M","-0.05%"
"08/28/2023","57.89","57.81","58.18","57.42","3.01M","0.99%"
"08/25/2023","57.32","57.35","57.89","57.29","3.19M","0.26%"
"08/24/2023","57.17","57.03","57.55","56.85","3.68M","0.35%"
"08/23/2023","56.97","58.00","58.00","56.46","4.57M","-1.74%"
"08/22/2023","57.98","57.43","58.31","57.37","3.19M","0.68%"
"08/21/2023","57.59","57.40","58.31","57.35","4.03M","1.02%"
"08/18/2023","57.01","56.50","57.01","56.19","4.02M","0.44%"
"08/17/2023","56.76","56.06","56.91","55.99","3.69M","0.78%"
"08/16/2023","56.32","55.86","56.58","55.82","2.96M","0.39%"
"08/15/2023","56.10","56.77","56.88","55.94","2.93M","-0.85%"
"08/14/2023","56.58","56.85","57.23","56.31","3.28M","-1.03%"
"08/11/2023","57.17","57.39","57.46","56.54","4.00M","-1.12%"
"08/10/2023","57.82","57.58","58.11","57.53","5.74M","1.37%"
"08/09/2023","57.04","55.72","57.29","55.70","5.81M","3.41%"
"08/08/2023","55.16","55.10","55.32","53.87","4.13M","-0.49%"
"08/07/2023","55.43","55.25","55.71","54.98","2.91M","-0.25%"
"08/04/2023","55.57","54.39","55.65","54.20","4.82M","2.72%"
"08/03/2023","54.10","53.03","54.21","52.82","3.96M","1.86%"
"08/02/2023","53.11","54.48","54.86","53.06","4.83M","-2.75%"
"08/01/2023","54.61","55.35","55.84","54.58","3.16M","-1.18%"
"07/31/2023","55.26","54.51","55.47","54.33","4.87M","1.51%"
"07/28/2023","54.44","54.17","54.64","53.87","3.95M","0.22%"
"07/27/2023","54.32","53.80","54.59","53.50","4.43M","0.85%"
"07/26/2023","53.86","54.36","54.52","53.39","3.85M","-0.88%"
"07/25/2023","54.34","55.00","55.22","54.12","2.80M","-0.82%"
"07/24/2023","54.79","53.95","54.94","53.71","3.51M","1.48%"
"07/21/2023","53.99","53.89","54.08","53.57","3.64M","1.29%"
"07/20/2023","53.30","52.45","53.60","52.42","3.97M","1.87%"
"07/19/2023","52.32","51.55","52.54","51.28","3.48M","1.47%"
"07/18/2023","51.56","50.60","51.69","50.55","3.19M","1.18%"
"07/17/2023","50.96","51.05","51.91","50.91","3.42M","-0.62%"
"07/14/2023","51.28","52.04","52.62","51.14","4.62M","-2.58%"
"07/13/2023","52.64","52.66","53.21","52.56","4.72M","0.13%"
"07/12/2023","52.57","52.21","52.83","52.13","4.12M","1.12%"
"07/11/2023","51.99","51.20","52.06","51.15","2.99M","1.48%"
"07/10/2023","51.23","51.04","51.87","51.00","2.93M","0.25%"
"07/07/2023","51.10","50.93","51.38","50.57","3.85M","1.03%"
"07/06/2023","50.58","52.41","52.42","50.58","6.65M","-4.02%"
"07/05/2023","52.70","53.49","53.72","52.64","4.17M","-1.73%"
"07/04/2023","53.63","53.60","54.01","53.51","2.22M","0.24%"
"07/03/2023","53.50","52.95","54.01","52.86","3.78M","1.81%"
"06/30/2023","52.55","52.77","53.19","52.46","5.98M","1.19%"
"06/29/2023","51.93","52.04","52.48","51.91","2.85M","-0.17%"
"06/28/2023","52.02","51.91","52.45","51.28","3.65M","0.04%"
"06/27/2023","52.00","53.22","53.24","51.57","3.87M","-1.08%"
"06/26/2023","52.57","52.59","52.96","51.30","3.92M","1.00%"
"06/23/2023","52.05","52.37","52.89","51.92","4.06M","-0.88%"
"06/22/2023","52.51","53.32","53.47","52.41","4.55M","-2.49%"
"06/21/2023","53.85","52.76","53.90","52.71","5.02M","1.30%"
"06/20/2023","53.16","53.75","53.77","52.93","4.84M","-1.21%"
"06/19/2023","53.81","53.67","54.48","53.64","3.20M","0.02%"
"06/16/2023","53.80","53.92","54.38","53.69","14.22M","0.09%"
"06/15/2023","53.75","53.88","54.12","53.42","4.71M","-0.30%"
"06/14/2023","53.91","53.86","54.93","53.71","5.28M","-0.46%"
"06/13/2023","54.16","53.90","54.72","53.72","4.60M","0.39%"
"06/12/2023","53.95","54.82","54.82","53.81","4.60M","-1.82%"
"06/09/2023","54.95","55.10","55.26","54.46","3.41M","-0.15%"
"06/08/2023","55.03","55.63","55.72","54.85","2.72M","0.44%"
"06/07/2023","54.79","54.40","55.01","53.81","3.88M","0.83%"
"06/06/2023","54.34","54.31","54.70","53.67","4.12M","-0.93%"
"06/05/2023","54.85","55.94","56.06","54.70","3.60M","-0.60%"
"06/02/2023","55.18","54.10","55.34","54.05","4.79M","2.58%"
"06/01/2023","53.79","53.01","54.08","52.86","3.73M","1.34%"
"05/31/2023","53.08","53.51","54.00","52.26","20.75M","-1.37%"
"05/30/2023","53.82","55.72","55.73","53.82","5.01M","-3.43%"
"05/29/2023","55.73","56.15","56.34","55.66","1.85M","-0.05%"
"05/26/2023","55.76","55.60","55.81","54.75","3.58M","1.38%"
"05/25/2023","55.00","56.73","56.77","54.97","4.29M","-3.27%"
"05/24/2023","56.86","57.00","57.37","56.22","4.73M","-0.28%"
"05/23/2023","57.02","56.03","57.20","55.68","4.17M","1.97%"
"05/22/2023","55.92","55.68","56.17","55.56","2.78M","-0.36%"
"05/19/2023","56.12","55.92","56.56","55.90","4.28M","0.77%"
"05/18/2023","55.69","55.61","56.22","55.57","3.57M","0.91%"
"05/17/2023","55.19","54.86","55.50","54.72","3.63M","0.09%"
"05/16/2023","55.14","55.70","55.95","55.04","3.48M","-1.32%"
"05/15/2023","55.88","55.62","56.04","55.37","3.08M","0.22%"
"05/12/2023","55.76","54.80","55.92","54.73","5.05M","1.62%"
"05/11/2023","54.87","55.59","56.10","54.39","3.48M","-1.30%"
"05/10/2023","55.59","55.64","56.36","55.27","4.40M","0.25%"
"05/09/2023","55.45","55.83","56.09","55.17","4.81M","-1.33%"
"05/08/2023","56.20","56.28","56.86","55.98","2.79M","0.12%"
"05/05/2023","56.13","55.15","56.32","54.97","5.65M","2.69%"
"05/04/2023","54.66","54.94","55.74","54.17","5.68M","0.05%"
"05/03/2023","54.63","55.30","55.83","54.28","5.74M","-0.67%"
"05/02/2023","55.00","57.58","57.93","55.00","6.74M","-5.07%"
"04/28/2023","57.94","57.14","58.06","55.90","5.60M","1.88%"
"04/27/2023","56.87","57.37","58.27","56.76","4.58M","-2.62%"
"04/26/2023","58.40","57.85","58.60","57.65","5.52M","1.30%"
"04/25/2023","57.65","58.31","58.32","57.34","3.44M","-0.96%"
"04/24/2023","58.21","57.42","58.33","57.10","2.99M","0.88%"
"04/21/2023","57.70","57.67","58.06","57.22","4.73M","0.21%"
"04/20/2023","57.58","57.97","58.14","57.37","3.80M","-0.84%"
"04/19/2023","58.07","58.43","58.55","57.61","3.81M","-0.99%"
"04/18/2023","58.65","58.80","58.96","58.06","3.88M","-0.14%"
"04/17/2023","58.73","59.00","59.56","58.73","4.23M","0.02%"
"04/14/2023","58.72","58.20","59.00","57.96","3.75M","0.84%"
"04/13/2023","58.23","58.33","58.84","58.13","4.04M","-0.39%"
"04/12/2023","58.46","58.49","59.15","58.26","4.18M","0.02%"
"04/11/2023","58.45","58.45","58.66","57.82","5.94M","1.65%"
"04/06/2023","57.50","57.39","58.31","57.32","4.72M","0.63%"
"04/05/2023","57.14","56.85","57.65","56.72","4.39M","0.72%"
"04/04/2023","56.73","57.67","57.96","56.73","4.95M","-1.44%"
"04/03/2023","57.56","56.73","57.77","56.37","6.91M","5.89%"
"03/31/2023","54.36","54.30","54.59","53.91","4.11M","-0.09%"
"03/30/2023","54.41","53.68","54.76","53.57","4.04M","1.06%"
"03/29/2023","53.84","53.98","54.00","53.24","3.82M","0.62%"
"03/28/2023","53.51","53.24","53.76","52.87","4.56M","2.65%"
"03/27/2023","52.13","52.52","52.80","51.35","5.15M","0.62%"
"03/24/2023","51.81","53.10","53.19","50.85","7.87M","-3.03%"
"03/23/2023","53.43","54.10","54.27","53.40","4.67M","-1.84%"
"03/22/2023","54.43","54.64","54.86","54.19","4.70M","-1.41%"
"03/21/2023","55.21","54.86","55.92","54.63","6.00M","2.51%"
"03/20/2023","53.86","52.08","54.27","51.79","6.38M","1.35%"
"03/17/2023","53.14","54.05","55.06","52.63","17.07M","-0.32%"
"03/16/2023","53.31","54.28","54.63","51.92","10.42M","0.08%"
"03/15/2023","53.27","56.06","56.11","52.91","12.94M","-5.63%"
"03/14/2023","56.45","55.05","56.56","54.27","6.59M","2.38%"
"03/13/2023","55.14","57.86","57.86","54.75","8.95M","-5.00%"
"03/10/2023","58.04","57.49","58.11","57.10","4.77M","-0.75%"
"03/09/2023","58.48","58.88","58.88","58.04","3.36M","-0.71%"
"03/08/2023","58.90","59.00","59.31","58.79","3.07M","-0.17%"
"03/07/2023","59.00","59.60","59.72","58.89","3.23M","-0.51%"
"03/06/2023","59.30","59.14","59.49","59.04","2.94M","0.49%"
"03/03/2023","59.01","59.16","59.30","57.73","4.59M","-0.19%"
"03/02/2023","59.12","58.17","59.16","58.07","3.96M","1.97%"
"03/01/2023","57.98","58.60","58.86","57.96","4.23M","-1.01%"
"02/28/2023","58.57","58.74","59.36","58.54","5.13M","-1.10%"
"02/27/2023","59.22","58.73","59.45","58.60","3.71M","1.77%"
"02/24/2023","58.19","59.42","60.05","58.19","7.82M","-1.56%"
"02/23/2023","59.11","58.57","59.64","58.27","4.21M","1.22%"
"02/22/2023","58.40","58.65","58.73","57.93","3.64M","-0.41%"
"02/21/2023","58.64","58.95","59.18","58.12","3.22M","-0.48%"
"02/20/2023","58.92","58.99","59.12","58.70","2.34M","0.44%"
"02/17/2023","58.66","59.54","59.71","58.32","6.00M","-2.14%"
"02/16/2023","59.94","60.35","60.54","59.63","4.56M","-0.10%"
"02/15/2023","60.00","60.00","60.20","59.62","4.00M","0.03%"
"02/14/2023","59.98","59.60","60.39","59.44","4.51M","0.74%"
"02/13/2023","59.54","59.34","59.72","58.92","4.36M","0.32%"
"02/10/2023","59.35","57.61","59.91","57.40","7.48M","2.59%"
"02/09/2023","57.85","56.81","57.86","56.68","5.87M","2.50%"
"02/08/2023","56.44","57.19","57.71","55.65","6.65M","-1.91%"
"02/07/2023","57.54","56.47","57.54","56.37","5.95M","3.38%"
"02/06/2023","55.66","56.35","56.61","55.51","4.99M","-1.22%"
"02/03/2023","56.35","55.16","56.91","55.12","6.89M","2.12%"
"02/02/2023","55.18","55.67","56.11","54.82","7.44M","-1.41%"
"02/01/2023","55.97","56.98","57.37","55.97","5.46M","-1.77%"
"01/31/2023","56.98","57.82","57.94","56.64","6.04M","-1.61%"
"01/30/2023","57.91","57.85","58.19","57.43","4.24M","-1.21%"
"01/27/2023","58.62","58.98","59.23","58.30","4.44M","0.19%"
"01/26/2023","58.51","58.53","58.91","58.07","3.85M","0.21%"
"01/25/2023","58.39","58.60","58.97","57.65","3.98M","-0.51%"
"01/24/2023","58.69","59.12","59.24","58.53","3.26M","-0.86%"
"01/23/2023","59.20","58.75","59.46","58.49","2.85M","0.59%"
"01/20/2023","58.85","59.47","59.51","58.59","4.43M","0.87%"
"01/19/2023","58.34","58.69","59.02","57.97","5.91M","-2.11%"
"01/18/2023","59.60","59.04","60.13","59.00","4.16M","0.00%"
"01/17/2023","59.60","59.42","59.85","58.12","5.95M","0.37%"
"01/16/2023","59.38","60.00","60.25","59.38","3.00M","-0.59%"
"01/13/2023","59.73","59.60","60.48","59.56","4.83M","0.47%"
"01/12/2023","59.45","59.37","59.84","59.04","5.20M","1.12%"
"01/11/2023","58.79","58.67","59.39","58.60","5.51M","0.65%"
"01/10/2023","58.41","57.93","58.72","57.82","4.27M","0.15%"
"01/09/2023","58.32","58.00","58.97","57.90","5.48M","-0.61%"
"01/06/2023","58.68","58.21","59.04","58.10","4.48M","1.28%"
"01/05/2023","57.94","57.40","58.19","57.33","5.31M","0.59%"
"01/04/2023","57.60","58.15","58.55","57.38","7.36M","-2.34%"
"01/03/2023","58.98","59.80","60.93","58.69","5.54M","-1.73%"
"01/02/2023","60.02","58.50","60.14","58.48","3.91M","2.34%"
"12/30/2022","58.65","59.08","59.37","58.65","3.98M","-1.23%"
"12/29/2022","59.38","58.73","59.71","58.70","3.33M","0.02%"
"12/28/2022","59.37","59.74","60.25","59.04","3.32M","-0.44%"
"12/27/2022","59.63","59.78","60.24","59.63","2.96M","0.71%"
"12/23/2022","59.21","58.72","59.45","58.68","2.89M","0.36%"
"12/22/2022","59.00","59.45","59.96","58.83","4.76M","0.02%"
"12/21/2022","58.99","57.30","59.15","57.23","5.57M","2.95%"
"12/20/2022","57.30","56.41","57.74","56.14","5.15M","1.15%"
"12/19/2022","56.65","56.19","57.54","56.17","4.87M","1.78%"
"12/16/2022","55.66","56.70","56.97","55.43","14.51M","-1.36%"
"12/15/2022","56.43","56.52","57.94","56.40","7.22M","-1.83%"
"12/14/2022","57.48","57.90","58.62","57.24","6.95M","-0.71%"
"12/13/2022","57.89","56.83","58.52","56.80","5.82M","2.24%"
"12/12/2022","56.62","55.90","56.76","55.83","4.96M","0.59%"
"12/09/2022","56.29","56.75","56.81","55.56","5.35M","-0.92%"
"12/08/2022","56.81","57.10","57.76","56.79","4.90M","0.48%"
"12/07/2022","56.54","57.02","57.36","56.43","5.71M","-2.04%"
"12/06/2022","57.72","57.59","58.01","56.90","7.26M","-1.77%"
"12/05/2022","58.76","58.68","59.38","58.52","5.30M","-0.22%"
"12/02/2022","58.89","58.92","59.21","58.06","5.69M","-0.64%"
"12/01/2022","59.27","59.81","60.17","59.26","4.54M","-1.72%"
"11/30/2022","60.31","59.26","60.44","59.08","11.14M","2.32%"
"11/29/2022","58.94","58.13","59.37","57.98","5.28M","2.08%"
"11/28/2022","57.74","57.50","57.90","56.88","5.43M","-1.20%"
"11/25/2022","58.44","57.82","58.75","57.82","3.91M","1.07%"
"11/24/2022","57.82","57.94","58.34","57.65","3.99M","0.36%"
"11/23/2022","57.61","58.25","58.99","57.33","4.88M","-0.79%"
"11/22/2022","58.07","56.96","58.29","56.88","7.09M","4.39%"
"11/21/2022","55.63","57.21","57.85","55.51","7.13M","-3.08%"
"11/18/2022","57.40","58.10","59.05","56.94","8.76M","-0.05%"
"11/17/2022","57.43","58.00","58.53","57.28","4.77M","-1.39%"
"11/16/2022","58.24","57.93","59.15","57.85","6.72M","0.80%"
"11/15/2022","57.78","56.49","57.91","56.38","5.59M","1.51%"
"11/14/2022","56.92","56.92","57.81","56.84","5.16M","-0.19%"
"11/11/2022","57.03","56.25","57.60","56.11","6.40M","0.90%"
"11/10/2022","56.52","56.35","57.42","56.01","6.72M","-0.34%"
"11/09/2022","56.71","57.40","57.52","56.32","6.01M","-0.75%"
"11/08/2022","57.14","57.75","58.08","57.10","4.95M","-1.75%"
"11/07/2022","58.16","57.12","58.43","57.02","5.01M","0.69%"
"11/04/2022","57.76","57.43","58.32","57.21","6.81M","1.55%"
"11/03/2022","56.88","55.97","57.07","55.64","4.77M","1.16%"
"11/02/2022","56.23","56.65","57.32","56.11","5.77M","-0.48%"
"11/01/2022","56.50","55.95","56.54","55.87","4.97M","2.54%"
"10/31/2022","55.10","54.60","55.79","53.72","6.17M","0.93%"
"10/28/2022","54.59","54.08","55.68","54.04","7.01M","0.20%"
"10/27/2022","54.48","53.50","54.64","53.14","7.46M","2.95%"
"10/26/2022","52.92","53.00","53.37","52.41","4.57M","-0.62%"
"10/25/2022","53.25","53.50","53.64","53.10","3.95M","-0.47%"
"10/24/2022","53.50","52.69","53.87","52.08","5.02M","1.00%"
"10/21/2022","52.97","52.62","53.05","52.14","5.40M","0.02%"
"10/20/2022","52.96","53.40","53.97","52.96","4.26M","0.67%"
"10/19/2022","52.61","52.41","53.09","52.14","3.57M","0.94%"
"10/18/2022","52.12","53.10","53.32","52.12","4.78M","-1.64%"
"10/17/2022","52.99","52.51","53.18","52.41","5.59M","1.51%"
"10/14/2022","52.20","51.88","52.93","51.62","6.72M","1.75%"
"10/13/2022","51.30","49.77","51.64","49.76","5.75M","3.09%"
"10/12/2022","49.76","50.66","50.84","49.30","4.76M","-1.35%"
"10/11/2022","50.44","50.75","50.94","49.90","4.33M","-2.06%"
"10/10/2022","51.50","51.94","52.68","51.20","4.19M","-2.09%"
"10/07/2022","52.60","51.66","52.80","51.58","6.18M","2.59%"
"10/06/2022","51.27","51.75","52.19","50.83","4.46M","-1.16%"
"10/05/2022","51.87","51.22","52.06","50.44","5.85M","1.09%"
"10/04/2022","51.31","50.54","51.62","50.26","6.66M","3.11%"
"10/03/2022","49.76","47.97","50.03","47.60","5.53M","3.09%"
"09/30/2022","48.27","47.81","48.72","47.70","6.22M","2.05%"
"09/29/2022","47.30","47.38","47.52","46.36","6.39M","0.30%"
"09/28/2022","47.16","47.05","47.98","46.31","7.47M","-1.42%"
"09/27/2022","47.84","47.17","48.42","47.01","6.18M","1.74%"
"09/26/2022","47.02","46.17","47.46","46.11","6.84M","1.10%"
"09/23/2022","46.51","48.65","48.78","46.20","7.71M","-4.91%"
"09/22/2022","48.91","48.66","49.58","48.33","5.75M","-0.02%"
"09/21/2022","48.92","48.69","49.63","48.63","6.46M","0.10%"
"09/20/2022","48.87","49.82","50.05","48.75","5.66M","-0.87%"
"09/19/2022","49.30","49.99","49.99","48.34","5.20M","-0.94%"
"09/16/2022","49.77","49.95","50.51","49.48","11.66M","-0.52%"
"09/15/2022","50.03","51.07","51.51","49.87","7.42M","-2.40%"
"09/14/2022","51.26","49.59","51.90","49.59","7.43M","2.48%"
"09/13/2022","50.02","50.45","50.71","49.60","5.38M","-1.15%"
"09/12/2022","50.60","50.51","50.86","50.05","5.25M","1.52%"
"09/09/2022","49.84","49.51","50.46","49.51","5.01M","1.30%"
"09/08/2022","49.20","49.74","50.63","48.98","7.90M","-1.20%"
"09/07/2022","49.80","51.00","51.27","49.46","7.40M","-3.69%"
"09/06/2022","51.71","53.15","53.37","51.57","5.89M","-2.76%"
"09/05/2022","53.18","51.40","53.73","51.18","6.28M","3.14%"
"09/02/2022","51.56","50.30","52.04","50.19","5.60M","2.69%"
"09/01/2022","50.21","50.67","50.78","49.83","5.49M","-0.95%"
"08/31/2022","50.69","52.15","52.26","50.07","8.94M","-3.32%"
"08/30/2022","52.43","54.66","54.82","52.36","5.93M","-3.62%"
"08/29/2022","54.40","54.01","54.68","53.09","4.26M","0.82%"
"08/26/2022","53.96","54.09","54.64","53.75","5.14M","-0.15%"
"08/25/2022","54.04","54.32","54.77","54.04","4.44M","0.75%"
"08/24/2022","53.64","54.78","54.80","53.64","4.98M","-2.05%"
"08/23/2022","54.76","52.81","54.84","52.81","7.45M","3.24%"
"08/22/2022","53.04","52.08","53.27","51.85","5.43M","0.66%"
"08/19/2022","52.69","52.65","53.40","52.40","5.36M","-0.21%"
"08/18/2022","52.80","51.63","52.89","51.56","5.24M","2.44%"
"08/17/2022","51.54","51.78","51.97","50.91","4.31M","0.08%"
"08/16/2022","51.50","50.93","51.99","50.84","4.95M","1.56%"
"08/15/2022","50.71","52.40","52.41","49.97","4.37M","-2.35%"
"08/12/2022","51.93","52.52","52.97","51.67","4.92M","-0.13%"
"08/11/2022","52.00","51.18","52.00","51.05","5.85M","2.89%"
"08/10/2022","50.54","50.63","51.28","50.07","4.83M","-0.61%"
"08/09/2022","50.85","49.72","51.23","49.56","5.81M","2.07%"
"08/08/2022","49.82","49.34","50.21","48.52","4.43M","1.90%"
"08/05/2022","48.89","48.30","49.09","47.63","5.62M","0.51%"
"08/04/2022","48.64","48.15","49.55","48.00","5.44M","-0.02%"
"08/03/2022","48.65","48.28","49.73","47.86","5.48M","0.85%"
"08/02/2022","48.24","49.00","49.28","48.24","5.36M","-1.45%"
"08/01/2022","48.95","49.63","50.24","48.95","4.63M","-1.63%"
"07/29/2022","49.76","48.17","49.97","47.93","7.25M","3.47%"
