"Date","Price","Open","High","Low","Vol.","Change %"
"04/22/2024","796.80","802.00","805.70","792.50","195.80K","0.03%"
"04/19/2024","796.60","790.40","799.10","785.00","348.25K","-0.03%"
"04/18/2024","796.80","804.10","808.80","792.60","300.88K","-0.90%"
"04/17/2024","804.00","806.30","823.60","794.90","504.86K","2.84%"
"04/16/2024","781.80","783.40","795.00","780.10","345.41K","-1.64%"
"04/15/2024","794.80","786.20","804.80","782.00","344.66K","1.74%"
"04/12/2024","781.20","797.20","801.70","775.30","285.37K","-1.18%"
"04/11/2024","790.50","788.80","798.20","784.90","231.59K","-0.32%"
"04/10/2024","793.00","803.20","803.90","782.40","262.82K","-0.28%"
"04/09/2024","795.20","803.10","804.30","792.00","244.28K","-1.50%"
"04/08/2024","807.30","795.70","808.20","793.90","245.20K","0.94%"
"04/05/2024","799.80","803.10","807.50","797.70","419.61K","-2.39%"
"04/04/2024","819.40","816.00","822.10","810.40","218.76K","0.42%"
"04/03/2024","816.00","820.10","826.50","816.00","360.20K","-0.71%"
"04/02/2024","821.80","833.10","843.10","818.60","383.11K","-1.43%"
"03/28/2024","833.70","831.50","843.00","831.50","456.53K","0.41%"
"03/27/2024","830.30","821.90","830.30","816.60","290.23K","1.03%"
"03/26/2024","821.80","835.00","835.00","817.80","362.91K","-0.45%"
"03/25/2024","825.50","825.20","826.80","812.80","307.09K","-0.37%"
"03/22/2024","828.60","838.90","839.70","822.30","368.17K","-2.28%"
"03/21/2024","847.90","856.10","857.90","840.70","312.51K","0.20%"
"03/20/2024","846.20","834.00","851.60","828.90","366.59K","-1.63%"
"03/19/2024","860.20","852.00","860.20","844.60","234.36K","0.24%"
"03/18/2024","858.10","862.90","865.00","854.90","159.25K","-0.49%"
"03/15/2024","862.30","867.20","873.80","860.80","800.58K","-1.20%"
"03/14/2024","872.80","873.10","886.40","872.10","321.51K","0.65%"
"03/13/2024","867.20","853.30","869.60","851.60","303.41K","0.95%"
"03/12/2024","859.00","851.40","859.00","837.50","297.30K","1.01%"
"03/11/2024","850.40","838.80","850.40","838.00","203.52K","0.65%"
"03/08/2024","844.90","840.00","850.50","838.30","228.91K","0.61%"
"03/07/2024","839.80","827.20","843.70","820.80","277.91K","0.86%"
"03/06/2024","832.60","826.40","838.20","823.00","212.63K","0.42%"
"03/05/2024","829.10","837.00","838.10","825.40","191.44K","-1.27%"
"03/04/2024","839.80","842.40","843.00","832.90","190.90K","-0.78%"
"03/01/2024","846.40","838.00","850.20","837.50","233.28K","0.43%"
"02/29/2024","842.80","858.00","858.90","840.00","534.25K","-0.58%"
"02/28/2024","847.70","848.60","850.40","842.20","183.24K","-0.32%"
"02/27/2024","850.40","842.30","850.40","840.70","253.40K","0.97%"
"02/26/2024","842.20","841.90","846.80","839.20","236.44K","-0.93%"
"02/23/2024","850.10","841.20","850.10","840.00","329.69K","1.15%"
"02/22/2024","840.40","826.30","840.40","821.50","392.24K","2.29%"
"02/21/2024","821.60","825.00","828.00","818.90","209.93K","0.17%"
"02/20/2024","820.20","816.90","824.50","813.60","199.10K","-0.21%"
"02/19/2024","821.90","807.60","823.60","804.00","141.48K","0.75%"
"02/16/2024","815.80","818.00","830.30","815.70","387.50K","0.02%"
"02/15/2024","815.60","813.40","816.60","809.90","305.40K","1.62%"
"02/14/2024","802.60","791.70","804.30","784.00","208.94K","0.22%"
"02/13/2024","800.80","820.10","824.70","798.40","333.39K","-2.57%"
"02/12/2024","821.90","809.00","821.90","808.80","371.87K","1.78%"
"02/09/2024","807.50","809.00","811.60","798.40","362.77K","0.37%"
"02/08/2024","804.50","786.20","806.00","783.20","487.59K","2.60%"
"02/07/2024","784.10","783.40","789.30","780.40","324.98K","0.59%"
"02/06/2024","779.50","780.50","784.60","771.20","220.39K","-0.15%"
"02/05/2024","780.70","776.70","780.70","774.30","259.31K","0.33%"
"02/02/2024","778.10","772.50","783.10","772.50","337.37K","0.97%"
"02/01/2024","770.60","768.20","775.40","765.20","264.14K","-0.39%"
"01/31/2024","773.60","780.00","781.40","770.10","460.94K","-1.07%"
"01/30/2024","782.00","778.10","785.80","774.40","353.78K","0.73%"
"01/29/2024","776.30","769.50","779.60","767.80","489.40K","0.41%"
"01/26/2024","773.10","732.00","779.90","728.80","1.52M","12.81%"
"01/25/2024","685.30","685.00","689.00","677.00","388.55K","0.28%"
"01/24/2024","683.40","669.60","689.40","669.50","525.67K","1.94%"
"01/23/2024","670.40","670.00","671.70","664.50","346.52K","1.13%"
"01/22/2024","662.90","667.00","670.30","659.00","307.91K","0.53%"
"01/19/2024","659.40","668.20","669.10","653.50","341.06K","-0.60%"
"01/18/2024","663.40","670.00","673.70","655.80","625.73K","2.47%"
"01/17/2024","647.40","656.40","658.70","644.00","512.43K","-2.84%"
"01/16/2024","666.30","664.20","667.00","661.10","302.65K","-0.43%"
"01/15/2024","669.20","671.90","676.00","665.90","237.80K","-0.10%"
"01/12/2024","669.90","660.00","669.90","647.60","518.37K","-0.34%"
"01/11/2024","672.20","688.90","690.00","672.00","401.12K","-1.58%"
"01/10/2024","683.00","683.90","688.50","680.80","330.02K","0.34%"
"01/09/2024","680.70","691.30","695.50","679.80","316.48K","-1.53%"
"01/08/2024","691.30","687.50","691.30","679.10","337.79K","0.35%"
"01/05/2024","688.90","690.70","694.10","680.60","346.42K","-1.28%"
"01/04/2024","697.80","693.50","701.00","693.40","307.57K","0.35%"
"01/03/2024","695.40","718.00","720.40","692.80","422.82K","-3.82%"
"01/02/2024","723.00","740.00","740.50","718.70","271.78K","-1.44%"
"12/29/2023","733.60","733.00","738.30","732.20","139.16K","0.36%"
"12/28/2023","731.00","736.90","739.70","728.60","162.42K","-0.60%"
"12/27/2023","735.40","738.50","743.60","733.70","185.90K","-0.31%"
"12/22/2023","737.70","735.30","742.20","733.40","290.01K","-0.77%"
"12/21/2023","743.40","741.00","744.30","735.50","246.16K","-0.47%"
"12/20/2023","746.90","747.40","752.00","740.60","272.13K","0.19%"
"12/19/2023","745.50","741.30","746.60","731.40","311.61K","0.50%"
"12/18/2023","741.80","742.50","743.30","734.00","272.78K","-0.88%"
"12/15/2023","748.40","749.80","755.30","745.60","822.56K","0.21%"
"12/14/2023","746.80","750.00","754.80","741.20","477.65K","1.67%"
"12/13/2023","734.50","720.00","742.20","720.00","408.01K","0.12%"
"12/12/2023","733.60","742.30","746.70","733.00","322.59K","-0.86%"
"12/11/2023","740.00","739.10","744.90","736.20","368.18K","0.12%"
"12/08/2023","739.10","716.40","745.50","716.40","572.99K","3.28%"
"12/07/2023","715.60","714.60","716.70","710.50","279.96K","-0.42%"
"12/06/2023","718.60","712.50","720.60","709.30","351.16K","0.76%"
"12/05/2023","713.20","698.70","715.00","697.70","386.51K","2.08%"
"12/04/2023","698.70","695.60","703.90","692.20","246.11K","-0.07%"
"12/01/2023","699.20","690.00","705.10","689.20","384.90K","-0.50%"
"11/30/2023","702.70","693.30","703.10","682.20","1.01M","1.77%"
"11/29/2023","690.50","684.60","696.90","682.50","292.64K","0.88%"
"11/28/2023","684.50","683.00","687.00","676.20","478.19K","-1.84%"
"11/27/2023","697.30","708.10","710.20","696.40","294.67K","-1.36%"
"11/24/2023","706.90","710.70","711.10","704.70","231.02K","-0.66%"
"11/23/2023","711.60","714.70","714.70","707.00","150.12K","-0.10%"
"11/22/2023","712.30","706.80","714.10","702.90","253.67K","1.16%"
"11/21/2023","704.10","708.30","711.00","702.70","321.47K","-1.89%"
"11/20/2023","717.70","712.80","720.80","712.10","277.03K","0.86%"
"11/17/2023","711.60","707.30","715.50","705.00","398.18K","0.78%"
"11/16/2023","706.10","712.00","712.80","699.20","427.14K","-1.79%"
"11/15/2023","719.00","713.00","726.60","712.40","419.94K","1.71%"
"11/14/2023","706.90","688.50","710.50","685.40","458.57K","2.67%"
"11/13/2023","688.50","693.00","693.10","683.00","286.84K","0.20%"
"11/10/2023","687.10","702.00","704.90","680.70","518.92K","-3.82%"
"11/09/2023","714.40","705.00","718.20","702.30","351.24K","1.55%"
"11/08/2023","703.50","697.90","710.20","684.30","327.67K","0.86%"
"11/07/2023","697.50","695.00","699.90","691.30","255.10K","0.04%"
"11/06/2023","697.20","708.00","708.70","693.10","273.40K","-0.80%"
"11/03/2023","702.80","706.00","711.50","700.30","323.79K","0.24%"
"11/02/2023","701.10","686.10","707.30","683.50","434.58K","3.82%"
"11/01/2023","675.30","678.50","679.70","668.00","244.37K","0.12%"
"10/31/2023","674.50","672.00","683.40","669.50","349.21K","0.52%"
"10/30/2023","671.00","668.80","676.80","663.40","238.72K","1.45%"
"10/27/2023","661.40","666.50","671.40","660.10","331.04K","-1.05%"
"10/26/2023","668.40","674.00","674.10","664.90","314.94K","-1.58%"
"10/25/2023","679.10","677.00","680.20","669.00","367.37K","-0.28%"
"10/24/2023","681.00","676.60","683.50","670.00","389.75K","1.73%"
"10/23/2023","669.40","665.00","669.80","655.00","294.53K","0.81%"
"10/20/2023","664.00","660.60","670.40","659.30","427.19K","-0.98%"
"10/19/2023","670.60","662.00","676.30","660.50","364.43K","0.43%"
"10/18/2023","667.70","671.60","677.80","665.90","350.65K","-0.10%"
"10/17/2023","668.40","668.90","672.40","655.30","319.43K","0.19%"
"10/16/2023","667.10","666.90","672.80","657.70","381.82K","0.98%"
"10/13/2023","660.60","675.00","679.70","658.30","442.28K","-2.13%"
"10/12/2023","675.00","689.80","690.30","673.30","628.13K","-1.62%"
"10/11/2023","686.10","691.00","699.20","671.50","1.54M","-6.46%"
"10/10/2023","733.50","723.00","734.50","717.80","499.89K","3.21%"
"10/09/2023","710.70","724.90","724.90","707.70","370.30K","-2.60%"
"10/06/2023","729.70","726.00","731.30","715.80","392.76K","1.26%"
"10/05/2023","720.60","715.60","723.30","713.30","330.23K","1.14%"
"10/04/2023","712.50","702.40","721.90","700.80","323.33K","1.02%"
"10/03/2023","705.30","709.00","718.70","705.10","319.82K","-1.34%"
"10/02/2023","714.90","721.00","729.90","709.40","308.59K","-0.21%"
"09/29/2023","716.40","722.00","732.60","716.40","546.64K","1.47%"
"09/28/2023","706.00","695.00","708.30","693.30","377.89K","1.04%"
"09/27/2023","698.70","704.00","708.00","697.30","354.05K","-0.61%"
"09/26/2023","703.00","705.00","705.80","696.80","515.40K","-1.44%"
"09/25/2023","713.30","728.20","732.70","709.00","470.99K","-2.59%"
"09/22/2023","732.30","728.20","736.80","723.40","349.47K","0.41%"
"09/21/2023","729.30","726.30","738.00","723.20","380.32K","-1.00%"
"09/20/2023","736.70","731.30","740.40","728.30","332.19K","-0.01%"
"09/19/2023","736.80","738.20","745.60","731.00","279.40K","-0.77%"
"09/18/2023","742.50","756.00","756.00","740.60","330.11K","-2.46%"
"09/15/2023","761.20","759.40","772.40","757.40","1.18M","2.50%"
"09/14/2023","742.60","722.00","748.80","720.30","551.53K","1.78%"
"09/13/2023","729.60","731.00","737.10","726.60","367.48K","-0.65%"
"09/12/2023","734.40","749.00","749.00","731.20","259.31K","-1.05%"
"09/11/2023","742.20","742.70","747.00","738.00","301.26K","0.30%"
"09/08/2023","740.00","731.30","744.80","723.00","489.54K","2.20%"
"09/07/2023","724.10","731.30","737.90","722.10","504.99K","-1.01%"
"09/06/2023","731.50","757.30","757.50","723.60","699.77K","-3.64%"
"09/05/2023","759.10","767.00","768.70","755.10","389.61K","-1.75%"
"09/04/2023","772.60","781.00","786.40","771.90","172.25K","-0.41%"
"09/01/2023","775.80","781.50","790.20","772.00","404.24K","-0.82%"
"08/31/2023","782.20","805.00","805.00","782.20","593.58K","-2.71%"
"08/30/2023","804.00","815.00","815.00","796.40","280.09K","-0.74%"
"08/29/2023","810.00","803.00","810.00","795.20","265.27K","1.44%"
"08/28/2023","798.50","795.30","801.30","787.10","241.61K","1.68%"
"08/25/2023","785.30","780.00","793.70","779.20","215.14K","0.20%"
"08/24/2023","783.70","798.90","803.70","782.50","228.14K","-0.85%"
"08/23/2023","790.40","792.80","796.60","785.80","218.01K","0.03%"
"08/22/2023","790.20","788.70","797.70","785.90","286.40K","0.80%"
"08/21/2023","783.90","777.20","792.30","774.80","283.05K","0.90%"
"08/18/2023","776.90","784.00","784.00","764.30","490.09K","-1.04%"
"08/17/2023","785.10","800.00","803.30","780.40","421.39K","-2.22%"
"08/16/2023","802.90","802.80","810.60","801.50","224.34K","-0.15%"
"08/15/2023","804.10","816.10","816.50","801.00","270.65K","-1.48%"
"08/14/2023","816.20","817.30","823.10","811.40","219.53K","-0.51%"
"08/11/2023","820.40","825.90","831.80","816.80","225.27K","-1.71%"
"08/10/2023","834.70","815.20","839.40","813.40","361.00K","3.43%"
"08/09/2023","807.00","818.00","820.60","806.50","247.80K","-0.02%"
"08/08/2023","807.20","814.20","817.60","803.70","289.84K","-1.25%"
"08/07/2023","817.40","815.70","823.00","810.50","154.74K","0.17%"
"08/04/2023","816.00","816.00","818.40","807.30","251.65K","0.59%"
"08/03/2023","811.20","805.00","817.60","804.00","312.19K","-0.28%"
"08/02/2023","813.50","813.00","828.70","810.60","416.32K","-1.87%"
"08/01/2023","829.00","845.00","846.30","828.30","273.20K","-2.25%"
"07/31/2023","848.10","840.80","852.00","838.00","344.98K","0.82%"
"07/28/2023","841.20","838.00","845.00","824.10","372.99K","0.11%"
"07/27/2023","840.30","820.00","842.20","816.90","486.26K","3.74%"
"07/26/2023","810.00","821.00","826.40","804.50","751.90K","-5.15%"
"07/25/2023","854.00","864.40","870.00","853.30","262.87K","-0.42%"
"07/24/2023","857.60","861.00","865.40","847.00","205.34K","-1.19%"
"07/21/2023","867.90","856.10","867.90","852.00","280.05K","1.63%"
"07/20/2023","854.00","845.50","854.80","840.40","324.12K","0.42%"
"07/19/2023","850.40","870.10","871.30","846.10","295.48K","-1.04%"
"07/18/2023","859.30","860.40","869.40","851.00","226.76K","0.03%"
"07/17/2023","859.00","865.60","869.50","848.10","358.67K","-3.73%"
"07/14/2023","892.30","872.40","892.70","871.20","301.76K","1.71%"
"07/13/2023","877.30","874.30","884.50","869.80","324.07K","1.22%"
"07/12/2023","866.70","852.70","867.80","848.50","323.89K","2.05%"
"07/11/2023","849.30","840.00","853.00","837.00","295.81K","2.21%"
"07/10/2023","830.90","821.90","833.30","819.70","219.97K","0.67%"
"07/07/2023","825.40","820.00","832.50","814.60","380.70K","1.15%"
"07/06/2023","816.00","838.00","838.50","814.40","444.68K","-3.72%"
"07/05/2023","847.50","848.90","854.90","845.10","299.44K","-1.07%"
"07/04/2023","856.70","856.70","863.40","853.80","109.86K","0.21%"
"07/03/2023","854.90","862.50","862.90","847.70","213.57K","-0.94%"
"06/30/2023","863.00","855.10","864.70","850.80","457.17K","0.94%"
"06/29/2023","855.00","850.00","864.90","848.00","225.72K","0.62%"
"06/28/2023","849.70","843.70","850.80","841.10","233.77K","1.20%"
"06/27/2023","839.60","839.00","848.30","833.20","225.27K","0.55%"
"06/26/2023","835.00","837.10","839.30","826.90","228.32K","0.59%"
"06/23/2023","830.10","836.50","838.10","825.00","333.10K","-1.08%"
"06/22/2023","839.20","832.90","839.80","823.90","253.77K","0.11%"
"06/21/2023","838.30","842.40","847.00","833.70","292.77K","-0.91%"
"06/20/2023","846.00","849.20","854.50","843.80","254.30K","-0.87%"
"06/19/2023","853.40","863.40","865.30","852.20","240.09K","-1.75%"
"06/16/2023","868.60","848.50","872.40","845.50","1.02M","2.95%"
"06/15/2023","843.70","849.10","851.70","838.60","243.10K","-0.74%"
"06/14/2023","850.00","845.40","853.40","845.00","277.58K","0.96%"
"06/13/2023","841.90","844.50","850.10","834.50","292.80K","0.85%"
"06/12/2023","834.80","829.50","839.40","827.90","262.39K","1.80%"
"06/09/2023","820.00","820.70","823.30","814.10","236.13K","0.24%"
"06/08/2023","818.00","806.20","821.80","804.70","185.80K","0.65%"
"06/07/2023","812.70","810.20","817.50","807.00","252.88K","0.05%"
"06/06/2023","812.30","815.30","818.50","809.30","337.04K","-0.21%"
"06/05/2023","814.00","827.90","830.80","813.50","304.37K","-2.03%"
"06/02/2023","830.90","816.00","836.00","814.80","407.23K","3.11%"
"06/01/2023","805.80","819.80","822.60","800.40","437.56K","-1.00%"
"05/31/2023","813.90","818.30","828.50","807.60","859.63K","-2.64%"
"05/30/2023","836.00","841.70","848.70","835.00","350.27K","-0.48%"
"05/29/2023","840.00","849.00","851.30","839.40","170.81K","-0.41%"
"05/26/2023","843.50","827.90","847.30","826.50","402.89K","2.44%"
"05/25/2023","823.40","819.80","826.50","812.10","451.53K","0.77%"
"05/24/2023","817.10","825.00","825.00","813.50","580.21K","-2.05%"
"05/23/2023","834.20","872.80","874.70","834.00","548.57K","-5.01%"
"05/22/2023","878.20","879.10","882.20","877.00","259.64K","0.45%"
"05/19/2023","874.30","875.40","881.70","874.30","322.89K","0.21%"
"05/18/2023","872.50","876.00","880.00","868.40","270.44K","-0.22%"
"05/17/2023","874.40","873.60","877.50","866.40","237.06K","-0.18%"
"05/16/2023","876.00","877.00","878.20","872.70","279.01K","-0.58%"
"05/15/2023","881.10","888.00","894.30","877.10","213.43K","-0.49%"
"05/12/2023","885.40","894.50","902.90","879.20","341.79K","-0.25%"
"05/11/2023","887.60","873.50","890.30","873.40","280.90K","1.75%"
"05/10/2023","872.30","878.00","880.70","869.10","272.48K","-0.92%"
"05/09/2023","880.40","885.10","886.60","873.80","270.91K","-0.46%"
"05/08/2023","884.50","880.00","887.20","877.80","211.36K","0.87%"
"05/05/2023","876.90","879.40","880.60","868.40","320.26K","0.37%"
"05/04/2023","873.70","877.20","879.60","870.10","323.07K","-0.63%"
"05/03/2023","879.20","870.00","886.50","870.00","256.99K","1.21%"
"05/02/2023","868.70","874.10","877.60","865.20","351.37K","-0.26%"
"04/28/2023","871.00","878.10","881.30","861.90","460.82K","-0.70%"
"04/27/2023","877.10","874.50","890.40","872.10","301.68K","0.19%"
"04/26/2023","875.40","883.80","883.80","865.70","426.04K","-1.57%"
"04/25/2023","889.40","890.00","893.90","884.10","287.09K","-1.40%"
"04/24/2023","902.00","892.10","904.60","891.60","319.71K","0.10%"
"04/21/2023","901.10","890.30","901.10","888.80","409.31K","0.51%"
"04/20/2023","896.50","880.50","897.00","880.50","372.47K","1.30%"
"04/19/2023","885.00","877.00","889.50","875.50","234.28K","0.85%"
"04/18/2023","877.50","870.30","887.10","869.60","337.61K","0.45%"
"04/17/2023","873.60","893.50","894.70","869.90","411.96K","-2.15%"
"04/14/2023","892.80","890.80","894.90","886.60","390.10K","1.01%"
"04/13/2023","883.90","866.00","884.50","861.70","567.49K","5.65%"
"04/12/2023","836.60","846.00","846.80","832.00","355.21K","-0.49%"
"04/11/2023","840.70","837.00","848.00","831.40","386.33K","1.40%"
"04/06/2023","829.10","841.60","842.80","826.70","369.46K","-1.84%"
"04/05/2023","844.60","850.00","855.20","842.20","337.45K","-0.75%"
"04/04/2023","851.00","846.00","852.00","840.40","298.34K","0.82%"
"04/03/2023","844.10","840.90","845.20","839.90","263.79K","-0.04%"
"03/31/2023","844.40","828.90","848.20","828.20","482.93K","2.10%"
"03/30/2023","827.00","827.00","835.20","821.60","335.21K","0.61%"
"03/29/2023","822.00","820.90","830.00","820.50","399.79K","0.96%"
"03/28/2023","814.20","824.30","831.00","813.40","331.45K","-0.34%"
"03/27/2023","817.00","819.40","821.80","813.10","307.16K","0.44%"
"03/24/2023","813.40","818.00","820.60","809.70","375.37K","-0.90%"
"03/23/2023","820.80","811.80","821.00","809.10","277.17K","0.72%"
"03/22/2023","814.90","804.70","816.80","802.40","256.46K","1.02%"
"03/21/2023","806.70","810.70","815.60","803.30","294.75K","0.27%"
"03/20/2023","804.50","790.20","810.50","780.70","447.02K","2.18%"
"03/17/2023","787.30","805.00","808.00","784.50","932.23K","-1.80%"
"03/16/2023","801.70","785.30","809.30","776.70","600.37K","3.49%"
"03/15/2023","774.70","797.60","800.40","767.60","659.00K","-3.22%"
"03/14/2023","800.50","785.30","804.50","782.30","471.56K","2.41%"
"03/13/2023","781.70","803.70","805.80","775.50","656.07K","-2.60%"
"03/10/2023","802.60","790.00","807.30","785.00","424.80K","-0.32%"
"03/09/2023","805.20","809.00","811.00","802.60","305.91K","-0.64%"
"03/08/2023","810.40","805.00","818.30","804.40","306.71K","-0.70%"
"03/07/2023","816.10","816.70","826.40","815.70","307.55K","-1.08%"
"03/06/2023","825.00","826.00","830.70","820.80","333.82K","1.21%"
"03/03/2023","815.10","808.60","817.10","804.40","302.05K","1.34%"
"03/02/2023","804.30","785.30","805.90","780.90","350.48K","1.53%"
"03/01/2023","792.20","803.30","810.50","790.90","379.20K","0.41%"
"02/28/2023","789.00","790.00","795.80","787.40","440.12K","-0.73%"
"02/27/2023","794.80","788.30","800.20","787.60","312.32K","2.25%"
"02/24/2023","777.30","811.40","812.70","777.30","839.01K","-3.92%"
"02/23/2023","809.00","809.70","814.30","806.60","273.43K","-0.06%"
"02/22/2023","809.50","801.40","812.10","793.90","289.48K","0.07%"
"02/21/2023","808.90","808.60","812.30","798.50","264.83K","-0.58%"
"02/20/2023","813.60","820.50","820.50","810.10","168.54K","-0.59%"
"02/17/2023","818.40","814.20","823.60","804.60","439.76K","-0.60%"
"02/16/2023","823.30","821.80","829.20","818.10","314.81K","0.09%"
"02/15/2023","822.60","809.30","830.00","807.60","378.84K","1.49%"
"02/14/2023","810.50","811.30","817.60","804.50","263.81K","0.02%"
"02/13/2023","810.30","800.50","812.90","798.00","244.27K","1.59%"
"02/10/2023","797.60","804.70","808.00","790.80","395.69K","-1.43%"
"02/09/2023","809.20","807.70","813.80","806.90","275.41K","1.14%"
"02/08/2023","800.10","814.30","818.10","798.50","319.32K","-0.90%"
"02/07/2023","807.40","812.60","814.00","800.70","340.20K","-0.84%"
"02/06/2023","814.20","820.20","825.70","807.40","289.60K","-1.83%"
"02/03/2023","829.40","807.00","830.50","804.50","505.25K","2.51%"
"02/02/2023","809.10","798.30","812.80","795.30","403.67K","1.71%"
"02/01/2023","795.50","800.00","802.10","792.20","292.83K","-0.56%"
"01/31/2023","800.00","797.40","802.60","792.60","334.68K","0.15%"
"01/30/2023","798.80","791.80","799.70","786.70","296.81K","-0.27%"
"01/27/2023","801.00","785.60","808.20","783.70","508.87K","-0.07%"
"01/26/2023","801.60","797.10","804.20","794.50","308.28K","1.17%"
"01/25/2023","792.30","793.50","799.70","787.10","282.36K","-0.31%"
"01/24/2023","794.80","790.30","795.30","786.10","325.60K","0.85%"
"01/23/2023","788.10","786.80","791.10","776.60","244.07K","0.68%"
"01/20/2023","782.80","783.00","789.80","775.00","430.22K","0.80%"
"01/19/2023","776.60","798.70","799.60","774.70","493.05K","-3.16%"
"01/18/2023","801.90","789.70","805.80","787.20","425.16K","0.56%"
"01/17/2023","797.40","789.30","803.30","787.00","388.44K","0.59%"
"01/16/2023","792.70","788.20","793.80","782.00","278.89K","0.94%"
"01/13/2023","785.30","780.60","787.60","772.80","375.53K","1.50%"
"01/12/2023","773.70","769.20","787.90","768.90","462.25K","0.18%"
"01/11/2023","772.30","764.60","775.30","759.50","450.74K","2.12%"
"01/10/2023","756.30","748.70","758.40","747.20","327.48K","-0.43%"
"01/09/2023","759.60","748.00","761.60","746.10","486.85K","1.44%"
"01/06/2023","748.80","734.00","748.80","728.80","318.42K","2.80%"
"01/05/2023","728.40","729.00","734.70","722.10","327.71K","-1.30%"
"01/04/2023","738.00","714.90","738.00","710.90","570.73K","5.01%"
"01/03/2023","702.80","691.50","711.30","691.30","316.48K","1.25%"
"01/02/2023","694.10","689.40","695.00","685.10","194.70K","2.09%"
"12/30/2022","679.90","696.60","696.60","676.60","272.37K","-2.38%"
"12/29/2022","696.50","684.70","699.00","682.20","198.66K","1.44%"
"12/28/2022","686.60","692.30","694.70","685.80","196.63K","-0.52%"
"12/27/2022","690.20","683.30","692.70","682.30","249.85K","2.43%"
"12/23/2022","673.80","681.50","683.20","670.10","241.29K","-1.49%"
"12/22/2022","684.00","691.30","695.80","681.30","273.56K","-1.08%"
"12/21/2022","691.50","687.00","691.70","682.70","352.53K","1.26%"
"12/20/2022","682.90","681.00","683.60","676.10","355.74K","-0.64%"
"12/19/2022","687.30","695.50","702.00","686.30","336.66K","-0.94%"
"12/16/2022","693.80","695.00","698.60","684.60","921.70K","-1.11%"
"12/15/2022","701.60","718.80","720.00","691.00","563.99K","-3.55%"
"12/14/2022","727.40","724.20","729.50","718.40","380.72K","0.10%"
"12/13/2022","726.70","717.60","739.40","714.70","433.32K","1.47%"
"12/12/2022","716.20","714.60","719.30","711.40","318.95K","-0.57%"
"12/09/2022","720.30","721.90","726.80","715.40","310.10K","0.18%"
"12/08/2022","719.00","713.20","721.70","711.60","279.25K","0.87%"
"12/07/2022","712.80","707.60","717.50","707.20","336.31K","-0.20%"
"12/06/2022","714.20","713.00","715.30","708.40","347.71K","-0.04%"
"12/05/2022","714.50","716.40","718.50","710.10","291.43K","-0.11%"
"12/02/2022","715.30","715.00","722.50","707.30","366.92K","-0.79%"
"12/01/2022","721.00","736.90","737.90","717.10","392.90K","-2.21%"
"11/30/2022","737.30","708.00","737.30","706.50","1.69M","5.03%"
"11/29/2022","702.00","704.70","706.90","699.80","294.30K","0.47%"
"11/28/2022","698.70","694.70","701.20","690.60","374.16K","-0.21%"
"11/25/2022","700.20","702.20","702.50","693.20","313.00K","-0.28%"
"11/24/2022","702.20","700.00","704.00","697.10","245.55K","0.04%"
"11/23/2022","701.90","702.00","703.00","695.00","231.99K","0.57%"
"11/22/2022","697.90","697.00","698.50","687.40","281.53K","-0.20%"
"11/21/2022","699.30","696.00","702.70","690.60","302.14K","0.16%"
"11/18/2022","698.20","700.80","706.00","694.20","553.91K","0.20%"
"11/17/2022","696.80","701.40","703.50","689.70","324.40K","-0.26%"
"11/16/2022","698.60","702.10","707.70","693.20","367.39K","-0.80%"
"11/15/2022","704.20","701.30","710.80","699.60","307.16K","0.50%"
"11/14/2022","700.70","704.50","706.60","698.40","375.82K","-0.78%"
"11/11/2022","706.20","702.80","712.50","698.80","625.11K","2.82%"
"11/10/2022","686.80","650.00","687.70","647.70","533.11K","4.38%"
"11/09/2022","658.00","653.00","661.10","652.40","256.50K","0.08%"
"11/08/2022","657.50","651.90","659.80","647.70","303.79K","0.23%"
"11/07/2022","656.00","661.00","665.50","653.00","388.94K","-1.53%"
"11/04/2022","666.20","638.00","671.80","637.20","716.23K","5.75%"
"11/03/2022","630.00","632.20","632.80","623.60","282.10K","-1.05%"
"11/02/2022","636.70","655.60","660.70","634.70","368.72K","-2.17%"
"11/01/2022","650.80","652.00","663.80","646.50","246.96K","1.85%"
"10/31/2022","639.00","649.00","649.50","638.10","311.89K","-1.59%"
"10/28/2022","649.30","650.00","651.10","640.30","333.07K","-0.93%"
"10/27/2022","655.40","658.00","663.40","651.60","417.21K","-1.15%"
"10/26/2022","663.00","659.40","663.60","651.10","383.18K","0.76%"
"10/25/2022","658.00","641.00","658.50","637.20","356.51K","3.48%"
"10/24/2022","635.90","629.50","644.60","623.50","324.51K","0.70%"
"10/21/2022","631.50","626.50","636.90","619.90","369.38K","-0.39%"
"10/20/2022","634.00","626.70","636.50","622.80","360.05K","1.44%"
"10/19/2022","625.00","635.50","641.00","625.00","265.23K","-1.75%"
"10/18/2022","636.10","646.60","646.90","632.60","278.77K","-0.25%"
"10/17/2022","637.70","627.60","641.80","614.10","288.70K","2.00%"
"10/14/2022","625.20","628.00","641.50","617.20","446.63K","1.25%"
"10/13/2022","617.50","624.00","624.00","595.30","546.41K","-0.71%"
"10/12/2022","621.90","622.60","630.30","611.10","471.43K","1.87%"
"10/11/2022","610.50","605.30","613.70","601.80","335.45K","0.00%"
"10/10/2022","610.50","607.90","617.30","600.10","332.17K","-1.25%"
"10/07/2022","618.20","632.60","635.60","616.50","398.91K","-2.66%"
